   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, d>;  459.99920;  294.39948;   14.58891;   6710886400;   4294967296;         4;         8;        2;  268435456
 Ac<3, d, d>;  606.23848;  293.93381;   14.61202;   8858370048;   4294967296;         4;         8;        3;  268435456
 Ac<3, d, d>;  752.57894;  293.68934;   14.62418;  11005853696;   4294967296;         4;         8;        4;  268435456
 Ac<3, d, d>;  900.26058;  293.96264;   14.61059;  13153337344;   4294967296;         4;         8;        5;  268435456
 Ac<3, d, d>; 1049.81553;  294.68506;   14.57477;  15300820992;   4294967296;         4;         8;        6;  268435456
 Ac<3, d, d>; 1192.96996;  293.65414;   14.62594;  17448304640;   4294967296;         4;         8;        7;  268435456
 Ac<3, d, d>; 1334.64795;  292.52558;   14.68236;  19595788288;   4294967296;         4;         8;        8;  268435456
 Ac<3, d, d>; 1486.20362;  293.57109;   14.63008;  21743271936;   4294967296;         4;         8;        9;  268435456
 Ac<3, d, d>; 1628.88080;  292.83250;   14.66698;  23890755584;   4294967296;         4;         8;       10;  268435456
 Ac<3, d, d>; 1781.49251;  293.85443;   14.61597;  26038239232;   4294967296;         4;         8;       11;  268435456
 Ac<3, d, d>; 1921.48758;  292.79811;   14.66870;  28185722880;   4294967296;         4;         8;       12;  268435456
 Ac<3, d, d>; 2052.69978;  290.64776;   14.77722;  30333206528;   4294967296;         4;         8;       13;  268435456
 Ac<3, d, d>; 2197.99391;  290.64382;   14.77743;  32480690176;   4294967296;         4;         8;       14;  268435456
 Ac<3, d, d>; 2330.00034;  288.99229;   14.86187;  34628173824;   4294967296;         4;         8;       15;  268435456
 Ac<3, d, d>; 2507.77755;  292.87913;   14.66464;  36775657472;   4294967296;         4;         8;       16;  268435456
 Ac<3, d, d>; 3624.18192;  288.49209;   14.88764;  53955526656;   4294967296;         4;         8;       24;  268435456
 Ac<3, d, d>; 3777.63027;  228.08334;   18.83069;  71135395840;   4294967296;         4;         8;       32;  268435456
 Ac<3, d, d>; 3817.89782;  185.67284;   23.13191;  88315265024;   4294967296;         4;         8;       40;  268435456
 Ac<3, d, d>; 3808.54483;  155.05526;   27.69959; 105495134208;   4294967296;         4;         8;       48;  268435456
 Ac<3, d, d>; 3774.45940;  132.14738;   32.50134; 122675003392;   4294967296;         4;         8;       56;  268435456
 Ac<3, d, d>; 3923.80064;  120.50060;   35.64271; 139854872576;   4294967296;         4;         8;       64;  268435456
 Ac<3, d, d>; 3817.49913;   59.12874;   72.63756; 277293826048;   4294967296;         4;         8;      128;  268435456
 Ac<3, d, d>; 3902.87725;   40.41815;  106.26334; 414732779520;   4294967296;         4;         8;      192;  268435456
 Ac<3, d, d>; 3915.27130;   30.45422;  141.03026; 552171732992;   4294967296;         4;         8;      256;  268435456
 Ac<3, d, d>; 3965.53300;   15.45640;  277.87628;1101927546880;   4294967296;         4;         8;      512;  268435456
 Ac<3, d, d>;  165.82359;  294.79750;   14.56921;   2415919104;   4294967296;         4;        16;        0;  268435456
 Ac<3, d, d>;  313.35165;  294.91920;   14.56320;   4563402752;   4294967296;         4;        16;        1;  268435456
 Ac<3, d, d>;  461.02503;  295.05602;   14.55645;   6710886400;   4294967296;         4;        16;        2;  268435456
 Ac<3, d, d>;  606.25591;  293.94226;   14.61160;   8858370048;   4294967296;         4;        16;        3;  268435456
 Ac<3, d, d>;  755.12679;  294.68363;   14.57484;  11005853696;   4294967296;         4;        16;        4;  268435456
 Ac<3, d, d>;  901.74584;  294.44762;   14.58652;  13153337344;   4294967296;         4;        16;        5;  268435456
 Ac<3, d, d>; 1047.31516;  293.98320;   14.60957;  15300820992;   4294967296;         4;        16;        6;  268435456
 Ac<3, d, d>; 1194.99679;  294.15306;   14.60113;  17448304640;   4294967296;         4;        16;        7;  268435456
 Ac<3, d, d>; 1345.05441;  294.80645;   14.56877;  19595788288;   4294967296;         4;        16;        8;  268435456
 Ac<3, d, d>; 1491.03944;  294.52631;   14.58263;  21743271936;   4294967296;         4;        16;        9;  268435456
 Ac<3, d, d>; 1636.61711;  294.22330;   14.59764;  23890755584;   4294967296;         4;        16;       10;  268435456
 Ac<3, d, d>; 1783.13644;  294.12560;   14.60249;  26038239232;   4294967296;         4;        16;       11;  268435456
 Ac<3, d, d>; 1933.54888;  294.63602;   14.57720;  28185722880;   4294967296;         4;        16;       12;  268435456
 Ac<3, d, d>; 2077.34043;  294.13670;   14.60194;  30333206528;   4294967296;         4;        16;       13;  268435456
 Ac<3, d, d>; 2219.85913;  293.53509;   14.63187;  32480690176;   4294967296;         4;        16;       14;  268435456
 Ac<3, d, d>; 2362.67442;  293.04489;   14.65635;  34628173824;   4294967296;         4;        16;       15;  268435456
 Ac<3, d, d>; 2517.29148;  293.99025;   14.60922;  36775657472;   4294967296;         4;        16;       16;  268435456
 Ac<3, d, d>; 3670.99714;  292.21868;   14.69778;  53955526656;   4294967296;         4;        16;       24;  268435456
 Ac<3, d, d>; 3732.23582;  225.34254;   19.05973;  71135395840;   4294967296;         4;        16;       32;  268435456
 Ac<3, d, d>; 3795.21504;  184.56973;   23.27016;  88315265024;   4294967296;         4;        16;       40;  268435456
 Ac<3, d, d>; 3769.63132;  153.47100;   27.98553; 105495134208;   4294967296;         4;        16;       48;  268435456
 Ac<3, d, d>; 3775.25891;  132.17537;   32.49446; 122675003392;   4294967296;         4;        16;       56;  268435456
 Ac<3, d, d>; 3899.45692;  119.75300;   35.86522; 139854872576;   4294967296;         4;        16;       64;  268435456
 Ac<3, d, d>; 3873.12135;   59.99026;   71.59441; 277293826048;   4294967296;         4;        16;      128;  268435456
 Ac<3, d, d>; 3863.62117;   40.01161;  107.34302; 414732779520;   4294967296;         4;        16;      192;  268435456
 Ac<3, d, d>; 3931.90857;   30.58363;  140.43351; 552171732992;   4294967296;         4;        16;      256;  268435456
 Ac<3, d, d>; 3966.18753;   15.45895;  277.83042;1101927546880;   4294967296;         4;        16;      512;  268435456
 Ac<3, d, f>;  335.70588;  298.40523;    7.19654;   2415919104;   2147483648;         4;         8;        0;  268435456
 Ac<3, d, f>;  631.70237;  297.27170;    7.22398;   4563402752;   2147483648;         4;         8;        1;  268435456
 Ac<3, d, f>;  930.02782;  297.60890;    7.21579;   6710886400;   2147483648;         4;         8;        2;  268435456
 Ac<3, d, f>; 1215.55728;  294.68055;    7.28750;   8858370048;   2147483648;         4;         8;        3;  268435456
 Ac<3, d, f>; 1514.34772;  295.48248;    7.26772;  11005853696;   2147483648;         4;         8;        4;  268435456
 Ac<3, d, f>; 1812.21849;  295.87241;    7.25814;  13153337344;   2147483648;         4;         8;        5;  268435456
