   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  688.16054;  786.46919;    1.36527;    939524096;   1073741824;         4;         4;        3;  134217728
      double;  884.25993;  786.00882;    1.36607;   1207959552;   1073741824;         4;         4;        4;  134217728
      double; 1096.96413;  797.79209;    1.34589;   1476395008;   1073741824;         4;         4;        5;  134217728
      double; 1251.12790;  769.92486;    1.39461;   1744830464;   1073741824;         4;         4;        6;  134217728
      double; 1461.33214;  779.37714;    1.37769;   2013265920;   1073741824;         4;         4;        7;  134217728
      double; 1656.09471;  779.33869;    1.37776;   2281701376;   1073741824;         4;         4;        8;  134217728
      double; 1801.12980;  758.37044;    1.41585;   2550136832;   1073741824;         4;         4;        9;  134217728
      double; 2029.82555;  773.26688;    1.38858;   2818572288;   1073741824;         4;         4;       10;  134217728
      double; 2217.71747;  771.37999;    1.39198;   3087007744;   1073741824;         4;         4;       11;  134217728
      double; 2410.20236;  771.26476;    1.39218;   3355443200;   1073741824;         4;         4;       12;  134217728
      double; 2479.73803;  734.73719;    1.46140;   3623878656;   1073741824;         4;         4;       13;  134217728
      double; 2578.15998;  711.21655;    1.50973;   3892314112;   1073741824;         4;         4;       14;  134217728
      double; 2802.83298;  723.31174;    1.48448;   4160749568;   1073741824;         4;         4;       15;  134217728
      double; 2807.17974;  680.52842;    1.57781;   4429185024;   1073741824;         4;         4;       16;  134217728
      double; 3016.71179;  492.52437;    2.18008;   6576668672;   1073741824;         4;         4;       24;  134217728
      double; 3144.56386;  387.02324;    2.77436;   8724152320;   1073741824;         4;         4;       32;  134217728
      double; 3241.54784;  320.15287;    3.35384;  10871635968;   1073741824;         4;         4;       40;  134217728
      double; 3273.34833;  269.96687;    3.97731;  13019119616;   1073741824;         4;         4;       48;  134217728
      double; 3296.94645;  233.41214;    4.60020;  15166603264;   1073741824;         4;         4;       56;  134217728
      double; 3324.06088;  206.14331;    5.20872;  17314086912;   1073741824;         4;         4;       64;  134217728
      double; 3381.80132;  105.27008;   10.19988;  34493956096;   1073741824;         4;         4;      128;  134217728
      double; 3386.97274;   70.37865;   15.25664;  51673825280;   1073741824;         4;         4;      192;  134217728
      double; 3402.67791;   53.06320;   20.23515;  68853694464;   1073741824;         4;         4;      256;  134217728
      double; 3426.65624;   26.74463;   40.14793; 137573171200;   1073741824;         4;         4;      512;  134217728
      double;  100.36579;  802.92633;    1.33729;    134217728;   1073741824;         4;         8;        0;  134217728
      double;  286.78030;  764.74746;    1.40405;    402653184;   1073741824;         4;         8;        1;  134217728
      double;  478.68858;  765.90172;    1.40193;    671088640;   1073741824;         4;         8;        2;  134217728
      double;  666.46982;  761.67979;    1.40970;    939524096;   1073741824;         4;         8;        3;  134217728
      double;  862.00159;  766.22363;    1.40134;   1207959552;   1073741824;         4;         8;        4;  134217728
      double; 1065.83849;  775.15527;    1.38520;   1476395008;   1073741824;         4;         8;        5;  134217728
      double; 1258.65651;  774.55785;    1.38626;   1744830464;   1073741824;         4;         8;        6;  134217728
      double; 1451.50711;  774.13713;    1.38702;   2013265920;   1073741824;         4;         8;        7;  134217728
      double; 1644.92708;  774.08333;    1.38711;   2281701376;   1073741824;         4;         8;        8;  134217728
      double; 1838.14287;  773.95489;    1.38734;   2550136832;   1073741824;         4;         8;        9;  134217728
      double; 2029.75184;  773.23880;    1.38863;   2818572288;   1073741824;         4;         8;       10;  134217728
      double; 2220.25554;  772.26280;    1.39038;   3087007744;   1073741824;         4;         8;       11;  134217728
      double; 2409.29030;  770.97290;    1.39271;   3355443200;   1073741824;         4;         8;       12;  134217728
      double; 2575.08403;  762.98786;    1.40729;   3623878656;   1073741824;         4;         8;       13;  134217728
      double; 2734.85741;  754.44342;    1.42322;   3892314112;   1073741824;         4;         8;       14;  134217728
      double; 2952.05823;  761.82148;    1.40944;   4160749568;   1073741824;         4;         8;       15;  134217728
      double; 3055.43590;  740.71173;    1.44961;   4429185024;   1073741824;         4;         8;       16;  134217728
      double; 3175.66434;  518.47581;    2.07096;   6576668672;   1073741824;         4;         8;       24;  134217728
      double; 3216.09333;  395.82687;    2.71266;   8724152320;   1073741824;         4;         8;       32;  134217728
