      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
         double;  143.62863; 1149.02907;    1.86896;    268435456;   2147483648;         1;         2;        0;  268435456
         double;  430.25972; 1147.35925;    1.87168;    805306368;   2147483648;         1;         2;        1;  268435456
         double;  717.65205; 1148.24329;    1.87023;   1342177280;   2147483648;         1;         2;        2;  268435456
         double; 1005.40044; 1149.02907;    1.86896;   1879048192;   2147483648;         1;         2;        3;  268435456
         double; 1291.44229; 1147.94870;    1.87071;   2415919104;   2147483648;         1;         2;        4;  268435456
         double; 1579.64455; 1148.83240;    1.86927;   2952790016;   2147483648;         1;         2;        5;  268435456
         double; 1864.45986; 1147.35991;    1.87167;   3489660928;   2147483648;         1;         2;        6;  268435456
         double; 2153.87751; 1148.73467;    1.86943;   4026531840;   2147483648;         1;         2;        7;  268435456
         double; 2440.01574; 1148.24270;    1.87023;   4563402752;   2147483648;         1;         2;        8;  268435456
         double; 2727.07641; 1148.24270;    1.87023;   5100273664;   2147483648;         1;         2;        9;  268435456
         double; 3015.42851; 1148.73467;    1.86943;   5637144576;   2147483648;         1;         2;       10;  268435456
         double; 3302.61049; 1148.73408;    1.86943;   6174015488;   2147483648;         1;         2;       11;  268435456
         double; 3587.95153; 1148.14449;    1.87039;   6710886400;   2147483648;         1;         2;       12;  268435456
         double; 3877.64120; 1148.93073;    1.86911;   7247757312;   2147483648;         1;         2;       13;  268435456
         double; 4165.94358; 1149.22582;    1.86864;   7784628224;   2147483648;         1;         2;       14;  268435456
         double; 4455.92099; 1149.91509;    1.86751;   8321499136;   2147483648;         1;         2;       15;  268435456
         double; 4741.77466; 1149.52113;    1.86816;   8858370048;   2147483648;         1;         2;       16;  268435456
         double; 6960.92926; 1136.47825;    1.88960;  13153337344;   2147483648;         1;         2;       24;  268435456
         double; 8591.52489; 1057.41845;    2.03087;  17448304640;   2147483648;         1;         2;       32;  268435456
         double; 9669.55160;  955.01744;    2.24863;  21743271936;   2147483648;         1;         2;       40;  268435456
         double; 9631.26470;  794.33111;    2.70351;  26038239232;   2147483648;         1;         2;       48;  268435456
         double; 9798.08243;  693.66955;    3.09583;  30333206528;   2147483648;         1;         2;       56;  268435456
         double;10149.91899;  629.45234;    3.41167;  34628173824;   2147483648;         1;         2;       64;  268435456
         double;10807.76358;  336.42844;    6.38318;  68987912192;   2147483648;         1;         2;      128;  268435456
         double;10783.38405;  224.07032;    9.58397; 103347650560;   2147483648;         1;         2;      192;  268435456
         double;11246.66851;  175.38664;   12.24428; 137707388928;   2147483648;         1;         2;      256;  268435456
         double;11347.25748;   88.56396;   24.24783; 275146342400;   2147483648;         1;         2;      512;  268435456
         double;  130.80674; 1046.45391;    2.05215;    268435456;   2147483648;         1;         8;        0;  268435456
         double;  398.92049; 1063.78799;    2.01871;    805306368;   2147483648;         1;         8;        1;  268435456
         double;  662.45258; 1059.92413;    2.02607;   1342177280;   2147483648;         1;         8;        2;  268435456
         double;  929.04727; 1061.76830;    2.02255;   1879048192;   2147483648;         1;         8;        3;  268435456
         double; 1193.92258; 1061.26452;    2.02351;   2415919104;   2147483648;         1;         8;        4;  268435456
         double; 1451.54881; 1055.67186;    2.03423;   2952790016;   2147483648;         1;         8;        5;  268435456
         double; 1717.76372; 1057.08537;    2.03151;   3489660928;   2147483648;         1;         8;        6;  268435456
         double; 1986.41550; 1059.42160;    2.02703;   4026531840;   2147483648;         1;         8;        7;  268435456
         double; 2249.49633; 1058.58651;    2.02863;   4563402752;   2147483648;         1;         8;        8;  268435456
         double; 2516.32608; 1059.50572;    2.02687;   5100273664;   2147483648;         1;         8;        9;  268435456
         double; 2782.07987; 1059.83995;    2.02623;   5637144576;   2147483648;         1;         8;       10;  268435456
         double; 3044.39547; 1058.92016;    2.02799;   6174015488;   2147483648;         1;         8;       11;  268435456
         double; 3321.44167; 1062.86134;    2.02047;   6710886400;   2147483648;         1;         8;       12;  268435456
         double; 3582.33419; 1061.43235;    2.02319;   7247757312;   2147483648;         1;         8;       13;  268435456
         double; 3839.49603; 1059.17132;    2.02751;   7784628224;   2147483648;         1;         8;       14;  268435456
         double; 4104.93472; 1059.33799;    2.02719;   8321499136;   2147483648;         1;         8;       15;  268435456
         double; 4375.29477; 1060.67752;    2.02463;   8858370048;   2147483648;         1;         8;       16;  268435456
         double; 6402.54177; 1045.31294;    2.05439;  13153337344;   2147483648;         1;         8;       24;  268435456
         double; 8707.46008; 1071.68739;    2.00383;  17448304640;   2147483648;         1;         8;       32;  268435456
         double; 9704.07551;  958.42721;    2.24063;  21743271936;   2147483648;         1;         8;       40;  268435456
         double;10052.47417;  829.07003;    2.59023;  26038239232;   2147483648;         1;         8;       48;  268435456
         double;10297.83388;  729.05019;    2.94559;  30333206528;   2147483648;         1;         8;       56;  268435456
         double;10409.13514;  645.52776;    3.32671;  34628173824;   2147483648;         1;         8;       64;  268435456
         double;11102.19035;  345.59347;    6.21390;  68987912192;   2147483648;         1;         8;      128;  268435456
         double; 9339.97686;  194.07744;   11.06509; 103347650560;   2147483648;         1;         8;      192;  268435456
         double;11231.55205;  175.15091;   12.26076; 137707388928;   2147483648;         1;         8;      256;  268435456
         double;11345.66891;   88.55156;   24.25122; 275146342400;   2147483648;         1;         8;      512;  268435456
         double;  134.40099; 1075.20789;    1.99727;    268435456;   2147483648;         1;        16;        0;  268435456
         double;  404.75915; 1079.35773;    1.98959;    805306368;   2147483648;         1;        16;        1;  268435456
         double;  673.67759; 1077.88414;    1.99231;   1342177280;   2147483648;         1;        16;        2;  268435456
         double;  944.05841; 1078.92390;    1.99039;   1879048192;   2147483648;         1;        16;        3;  268435456
         double; 1209.80210; 1075.37965;    1.99695;   2415919104;   2147483648;         1;        16;        4;  268435456
         double; 1479.95136; 1076.32826;    1.99519;   2952790016;   2147483648;         1;        16;        5;  268435456
         double; 1755.08540; 1080.05255;    1.98831;   3489660928;   2147483648;         1;        16;        6;  268435456
         double; 2024.28514; 1079.61874;    1.98911;   4026531840;   2147483648;         1;        16;        7;  268435456
         double; 2301.72753; 1083.16590;    1.98260;   4563402752;   2147483648;         1;        16;        8;  268435456
         double; 2545.46078; 1071.77296;    2.00367;   5100273664;   2147483648;         1;        16;        9;  268435456
         double; 2812.95483; 1071.60184;    2.00399;   5637144576;   2147483648;         1;        16;       10;  268435456
         double; 3076.43391; 1070.06397;    2.00687;   6174015488;   2147483648;         1;        16;       11;  268435456
         double; 3331.99580; 1066.23866;    2.01407;   6710886400;   2147483648;         1;        16;       12;  268435456
         double; 3606.86510; 1068.70077;    2.00943;   7247757312;   2147483648;         1;        16;       13;  268435456
         double; 3859.59642; 1064.71625;    2.01695;   7784628224;   2147483648;         1;        16;       14;  268435456
         double; 4140.55816; 1068.53114;    2.00975;   8321499136;   2147483648;         1;        16;       15;  268435456
         double; 4390.56104; 1064.37843;    2.01759;   8858370048;   2147483648;         1;        16;       16;  268435456
         double; 6492.03227; 1059.92364;    2.02607;  13153337344;   2147483648;         1;        16;       24;  268435456
         double; 8646.70764; 1064.21017;    2.01791;  17448304640;   2147483648;         1;        16;       32;  268435456
         double; 9391.55937;  927.56142;    2.31519;  21743271936;   2147483648;         1;        16;       40;  268435456
         double;10003.04646;  824.99352;    2.60303;  26038239232;   2147483648;         1;        16;       48;  268435456
         double;10327.00681;  731.11553;    2.93727;  30333206528;   2147483648;         1;        16;       56;  268435456
         double;10493.92673;  650.78615;    3.29983;  34628173824;   2147483648;         1;        16;       64;  268435456
         double;11050.69054;  343.99037;    6.24286;  68987912192;   2147483648;         1;        16;      128;  268435456
         double;11141.05322;  231.50240;    9.27629; 103347650560;   2147483648;         1;        16;      192;  268435456
         double;11224.96009;  175.04811;   12.26796; 137707388928;   2147483648;         1;        16;      256;  268435456
         double;11345.04164;   88.54667;   24.25256; 275146342400;   2147483648;         1;        16;      512;  268435456
         double;  133.52380; 1068.19039;    2.01039;    268435456;   2147483648;         4;         2;        0;  268435456
         double;  400.60327; 1068.27540;    2.01023;    805306368;   2147483648;         4;         2;        1;  268435456
         double;  670.39344; 1072.62951;    2.00207;   1342177280;   2147483648;         4;         2;        2;  268435456
         double;  934.66659; 1068.19039;    2.01039;   1879048192;   2147483648;         4;         2;        3;  268435456
         double; 1196.57183; 1063.61941;    2.01903;   2415919104;   2147483648;         4;         2;        4;  268435456
         double; 1465.37978; 1065.73075;    2.01503;   2952790016;   2147483648;         4;         2;        5;  268435456
         double; 1724.96397; 1061.51629;    2.02303;   3489660928;   2147483648;         4;         2;        6;  268435456
         double; 1996.81812; 1064.96966;    2.01647;   4026531840;   2147483648;         4;         2;        7;  268435456
         double; 2277.69940; 1071.85854;    2.00351;   4563402752;   2147483648;         4;         2;        8;  268435456
         double; 2500.73100; 1052.93937;    2.03951;   5100273664;   2147483648;         4;         2;        9;  268435456
         double; 2805.34085; 1068.70128;    2.00943;   5637144576;   2147483648;         4;         2;       10;  268435456
         double; 3053.06686; 1061.93630;    2.02223;   6174015488;   2147483648;         4;         2;       11;  268435456
         double; 3313.83288; 1060.42652;    2.02511;   6710886400;   2147483648;         4;         2;       12;  268435456
         double; 3589.43109; 1063.53514;    2.01919;   7247757312;   2147483648;         4;         2;       13;  268435456
         double; 3849.82545; 1062.02082;    2.02207;   7784628224;   2147483648;         4;         2;       14;  268435456
         double; 4091.69383; 1055.92099;    2.03375;   8321499136;   2147483648;         4;         2;       15;  268435456
         double; 4363.57028; 1057.83522;    2.03007;   8858370048;   2147483648;         4;         2;       16;  268435456
         double; 6543.18680; 1068.27540;    2.01023;  13153337344;   2147483648;         4;         2;       24;  268435456
         double; 8754.29756; 1077.45201;    1.99311;  17448304640;   2147483648;         4;         2;       32;  268435456
         double; 9177.19166;  906.38930;    2.36927;  21743271936;   2147483648;         4;         2;       40;  268435456
         double; 9638.11291;  794.89591;    2.70159;  26038239232;   2147483648;         4;         2;       48;  268435456
         double; 9768.79978;  691.59644;    3.10511;  30333206528;   2147483648;         4;         2;       56;  268435456
         double;10021.61407;  621.49545;    3.45535;  34628173824;   2147483648;         4;         2;       64;  268435456
         double;10830.02717;  337.12147;    6.37006;  68987912192;   2147483648;         4;         2;      128;  268435456
         double;10638.28681;  221.05531;    9.71469; 103347650560;   2147483648;         4;         2;      192;  268435456
         double;11140.83327;  173.73619;   12.36060; 137707388928;   2147483648;         4;         2;      256;  268435456
         double;11304.84224;   88.23292;   24.33880; 275146342400;   2147483648;         4;         2;      512;  268435456
         double;  125.72896; 1005.83165;    2.13503;    268435456;   2147483648;         4;         8;        0;  268435456
         double;  378.60549; 1009.61464;    2.12703;    805306368;   2147483648;         4;         8;        1;  268435456
         double;  632.91355; 1012.66167;    2.12063;   1342177280;   2147483648;         4;         8;        2;  268435456
         double;  876.24271; 1001.42024;    2.14444;   1879048192;   2147483648;         4;         8;        3;  268435456
         double; 1138.64297; 1012.12708;    2.12175;   2415919104;   2147483648;         4;         8;        4;  268435456
         double; 1372.11876;  997.90455;    2.15199;   2952790016;   2147483648;         4;         8;        5;  268435456
