   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  165.16212;  293.62154;   14.62756;   2415919104;   4294967296;         4;         8;        0;  268435456
      double;  311.25889;  292.94955;   14.66112;   4563402752;   4294967296;         4;         8;        1;  268435456
      double;  458.97795;  293.74589;   14.62137;   6710886400;   4294967296;         4;         8;        2;  268435456
      double;  607.33740;  294.46662;   14.58558;   8858370048;   4294967296;         4;         8;        3;  268435456
      double;  752.08123;  293.49511;   14.63386;  11005853696;   4294967296;         4;         8;        4;  268435456
      double;  902.31291;  294.63279;   14.57736;  13153337344;   4294967296;         4;         8;        5;  268435456
      double; 1048.75496;  294.38736;   14.58951;  15300820992;   4294967296;         4;         8;        6;  268435456
      double; 1192.25848;  293.47901;   14.63467;  17448304640;   4294967296;         4;         8;        7;  268435456
      double; 1338.45738;  293.36052;   14.64058;  19595788288;   4294967296;         4;         8;        8;  268435456
      double;  980.22016;  193.62373;   22.18203;  21743271936;   4294967296;         4;         8;        9;  268435456
      double; 1628.47687;  292.75989;   14.67061;  23890755584;   4294967296;         4;         8;       10;  268435456
      double; 1781.33358;  293.82822;   14.61727;  26038239232;   4294967296;         4;         8;       11;  268435456
      double; 1927.79585;  293.75937;   14.62070;  28185722880;   4294967296;         4;         8;       12;  268435456
      double; 2059.03061;  291.54416;   14.73179;  30333206528;   4294967296;         4;         8;       13;  268435456
      double; 2216.95352;  293.15088;   14.65105;  32480690176;   4294967296;         4;         8;       14;  268435456
      double; 2359.94950;  292.70691;   14.67327;  34628173824;   4294967296;         4;         8;       15;  268435456
      double; 2500.14888;  291.98819;   14.70939;  36775657472;   4294967296;         4;         8;       16;  268435456
      double; 3641.33265;  289.85733;   14.81752;  53955526656;   4294967296;         4;         8;       24;  268435456
      double; 3812.76902;  230.20492;   18.65715;  71135395840;   4294967296;         4;         8;       32;  268435456
      double; 3872.45068;  188.32587;   22.80604;  88315265024;   4294967296;         4;         8;       40;  268435456
      double; 3841.79474;  156.40895;   27.45986; 105495134208;   4294967296;         4;         8;       48;  268435456
      double; 3808.85510;  133.35160;   32.20784; 122675003392;   4294967296;         4;         8;       56;  268435456
      double; 3905.67307;  119.94389;   35.80814; 139854872576;   4294967296;         4;         8;       64;  268435456
      double; 3851.28399;   59.65203;   72.00036; 277293826048;   4294967296;         4;         8;      128;  268435456
      double; 3922.96625;   40.62619;  105.71918; 414732779520;   4294967296;         4;         8;      192;  268435456
      double; 3928.57992;   30.55774;  140.55250; 552171732992;   4294967296;         4;         8;      256;  268435456
      double; 3941.66284;   15.36336;  279.55906;1101927546880;   4294967296;         4;         8;      512;  268435456
      double;  165.54707;  294.30590;   14.59355;   2415919104;   4294967296;         4;        16;        0;  268435456
      double;  312.58157;  294.19442;   14.59908;   4563402752;   4294967296;         4;        16;        1;  268435456
      double;  459.45364;  294.05033;   14.60623;   6710886400;   4294967296;         4;        16;        2;  268435456
      double;  605.07678;  293.37056;   14.64008;   8858370048;   4294967296;         4;        16;        3;  268435456
      double;  754.12265;  294.29176;   14.59425;  11005853696;   4294967296;         4;        16;        4;  268435456
      double;  899.59370;  293.74488;   14.62142;  13153337344;   4294967296;         4;        16;        5;  268435456
      double; 1048.91845;  294.43325;   14.58724;  15300820992;   4294967296;         4;        16;        6;  268435456
      double; 1191.22530;  293.22469;   14.64736;  17448304640;   4294967296;         4;        16;        7;  268435456
      double; 1338.73316;  293.42097;   14.63756;  19595788288;   4294967296;         4;        16;        8;  268435456
      double; 1487.15263;  293.75854;   14.62074;  21743271936;   4294967296;         4;        16;        9;  268435456
      double; 1637.44191;  294.37158;   14.59029;  23890755584;   4294967296;         4;        16;       10;  268435456
      double; 1778.65767;  293.38683;   14.63926;  26038239232;   4294967296;         4;        16;       11;  268435456
      double; 1930.00720;  294.09634;   14.60395;  28185722880;   4294967296;         4;        16;       12;  268435456
      double; 2071.91967;  293.36916;   14.64015;  30333206528;   4294967296;         4;        16;       13;  268435456
