      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
         double;  143.44458; 1147.55667;    1.87135;    268435456;   2147483648;         1;         2;        0;  268435456
         double;  430.66491; 1148.43976;    1.86991;    805306368;   2147483648;         1;         2;        1;  268435456
         double;  717.40695; 1147.85112;    1.87087;   1342177280;   2147483648;         1;         2;        2;  268435456
         double; 1004.02574; 1147.45799;    1.87151;   1879048192;   2147483648;         1;         2;        3;  268435456
         double; 1290.77990; 1147.35991;    1.87167;   2415919104;   2147483648;         1;         2;        4;  268435456
         double; 1580.05194; 1149.12868;    1.86879;   2952790016;   2147483648;         1;         2;        5;  268435456
         double; 1867.01445; 1148.93197;    1.86911;   3489660928;   2147483648;         1;         2;        6;  268435456
         double; 2154.98413; 1149.32487;    1.86847;   4026531840;   2147483648;         1;         2;        7;  268435456
         double; 2440.85230; 1148.63637;    1.86959;   4563402752;   2147483648;         1;         2;        8;  268435456
         double; 2727.31110; 1148.34151;    1.87007;   5100273664;   2147483648;         1;         2;        9;  268435456
         double; 3020.85960; 1150.80366;    1.86607;   5637144576;   2147483648;         1;         2;       10;  268435456
         double; 3301.20113; 1148.24387;    1.87023;   6174015488;   2147483648;         1;         2;       11;  268435456
         double; 3590.41035; 1148.93131;    1.86911;   6710886400;   2147483648;         1;         2;       12;  268435456
         double; 3876.64776; 1148.63637;    1.86959;   7247757312;   2147483648;         1;         2;       13;  268435456
         double; 4164.16318; 1148.73467;    1.86943;   7784628224;   2147483648;         1;         2;       14;  268435456
         double; 4453.63388; 1149.32487;    1.86847;   8321499136;   2147483648;         1;         2;       15;  268435456
         double; 4742.99588; 1149.81718;    1.86767;   8858370048;   2147483648;         1;         2;       16;  268435456
         double; 6969.19456; 1137.82768;    1.88735;  13153337344;   2147483648;         1;         2;       24;  268435456
         double; 8728.37260; 1074.26124;    1.99903;  17448304640;   2147483648;         1;         2;       32;  268435456
         double; 9722.12547;  960.20992;    2.23647;  21743271936;   2147483648;         1;         2;       40;  268435456
         double; 9646.67900;  795.60239;    2.69919;  26038239232;   2147483648;         1;         2;       48;  268435456
         double;10086.89396;  714.11639;    3.00719;  30333206528;   2147483648;         1;         2;       56;  268435456
         double;10246.51040;  635.44251;    3.37951;  34628173824;   2147483648;         1;         2;       64;  268435456
         double;10855.65611;  337.91926;    6.35502;  68987912192;   2147483648;         1;         2;      128;  268435456
         double;10867.74664;  225.82331;    9.50957; 103347650560;   2147483648;         1;         2;      192;  268435456
         double;11313.93850;  176.43569;   12.17148; 137707388928;   2147483648;         1;         2;      256;  268435456
         double;11417.20025;   89.10986;   24.09928; 275146342400;   2147483648;         1;         2;      512;  268435456
         double;  130.59293; 1044.74345;    2.05551;    268435456;   2147483648;         1;         8;        0;  268435456
         double;  397.18906; 1059.17082;    2.02751;    805306368;   2147483648;         1;         8;        1;  268435456
         double;  664.65672; 1063.45076;    2.01935;   1342177280;   2147483648;         1;         8;        2;  268435456
         double;  925.97067; 1058.25219;    2.02927;   1879048192;   2147483648;         1;         8;        3;  268435456
         double; 1190.53428; 1058.25269;    2.02927;   2415919104;   2147483648;         1;         8;        4;  268435456
         double; 1456.24566; 1059.08775;    2.02767;   2952790016;   2147483648;         1;         8;        5;  268435456
         double; 1724.55566; 1061.26502;    2.02351;   3489660928;   2147483648;         1;         8;        6;  268435456
         double; 1985.31963; 1058.83713;    2.02815;   4026531840;   2147483648;         1;         8;        7;  268435456
         double; 2255.54375; 1061.43235;    2.02319;   4563402752;   2147483648;         1;         8;        8;  268435456
         double; 2518.31286; 1060.34226;    2.02527;   5100273664;   2147483648;         1;         8;        9;  268435456
         double; 2783.39843; 1060.34226;    2.02527;   5637144576;   2147483648;         1;         8;       10;  268435456
         double; 3051.13693; 1061.26502;    2.02351;   6174015488;   2147483648;         1;         8;       11;  268435456
         double; 3313.57112; 1060.34276;    2.02527;   6710886400;   2147483648;         1;         8;       12;  268435456
         double; 3582.61748; 1061.51629;    2.02303;   7247757312;   2147483648;         1;         8;       13;  268435456
         double; 3847.69455; 1061.43298;    2.02319;   7784628224;   2147483648;         1;         8;       14;  268435456
         double; 4109.80259; 1060.59422;    2.02479;   8321499136;   2147483648;         1;         8;       15;  268435456
         double; 4386.73695; 1063.45138;    2.01935;   8858370048;   2147483648;         1;         8;       16;  268435456
         double; 6418.53831; 1047.92462;    2.04927;  13153337344;   2147483648;         1;         8;       24;  268435456
         double; 8708.85065; 1071.85854;    2.00351;  17448304640;   2147483648;         1;         8;       32;  268435456
         double; 9920.13157;  979.76608;    2.19183;  21743271936;   2147483648;         1;         8;       40;  268435456
         double;10617.83301;  875.69757;    2.45231;  26038239232;   2147483648;         1;         8;       48;  268435456
         double;10531.22611;  745.57353;    2.88031;  30333206528;   2147483648;         1;         8;       56;  268435456
         double;10600.32062;  657.38422;    3.26671;  34628173824;   2147483648;         1;         8;       64;  268435456
         double;11134.30011;  346.59300;    6.19598;  68987912192;   2147483648;         1;         8;      128;  268435456
         double; 9378.90114;  194.88626;   11.01916; 103347650560;   2147483648;         1;         8;      192;  268435456
         double;11288.71149;  176.04228;   12.19868; 137707388928;   2147483648;         1;         8;      256;  268435456
         double;11393.74989;   88.92683;   24.14888; 275146342400;   2147483648;         1;         8;      512;  268435456
         double;  134.36869; 1074.94952;    1.99775;    268435456;   2147483648;         1;        16;        0;  268435456
         double;  404.14163; 1077.71100;    1.99263;    805306368;   2147483648;         1;        16;        1;  268435456
         double;  674.00236; 1078.40377;    1.99135;   1342177280;   2147483648;         1;        16;        2;  268435456
         double;  944.96995; 1079.96566;    1.98847;   1879048192;   2147483648;         1;        16;        3;  268435456
         double; 1212.71704; 1077.97070;    1.99215;   2415919104;   2147483648;         1;        16;        4;  268435456
         double; 1480.54572; 1076.76053;    1.99439;   2952790016;   2147483648;         1;        16;        5;  268435456
         double; 1756.35745; 1080.83535;    1.98687;   3489660928;   2147483648;         1;        16;        6;  268435456
         double; 2022.98328; 1078.92441;    1.99039;   4026531840;   2147483648;         1;        16;        7;  268435456
         double; 2289.95203; 1077.62449;    1.99279;   4563402752;   2147483648;         1;        16;        8;  268435456
         double; 2555.05026; 1075.81063;    1.99615;   5100273664;   2147483648;         1;        16;        9;  268435456
         double; 2823.09773; 1075.46580;    1.99679;   5637144576;   2147483648;         1;        16;       10;  268435456
         double; 3092.70919; 1075.72494;    1.99631;   6174015488;   2147483648;         1;        16;       11;  268435456
         double; 3353.84516; 1073.23045;    2.00095;   6710886400;   2147483648;         1;        16;       12;  268435456
         double; 3614.92431; 1071.08868;    2.00495;   7247757312;   2147483648;         1;        16;       13;  268435456
         double; 3902.94384; 1076.67416;    1.99455;   7784628224;   2147483648;         1;        16;       14;  268435456
         double; 4153.78550; 1071.94465;    2.00335;   8321499136;   2147483648;         1;        16;       15;  268435456
         double; 4406.98725; 1068.36055;    2.01007;   8858370048;   2147483648;         1;        16;       16;  268435456
         double; 6515.70449; 1063.78849;    2.01871;  13153337344;   2147483648;         1;        16;       24;  268435456
         double; 8643.28147; 1063.78849;    2.01871;  17448304640;   2147483648;         1;        16;       32;  268435456
         double; 9497.89770;  938.06397;    2.28927;  21743271936;   2147483648;         1;        16;       40;  268435456
         double;10298.01389;  849.32073;    2.52847;  26038239232;   2147483648;         1;        16;       48;  268435456
         double;10451.10978;  739.90158;    2.90239;  30333206528;   2147483648;         1;        16;       56;  268435456
         double;10594.09402;  656.99808;    3.26863;  34628173824;   2147483648;         1;        16;       64;  268435456
         double;11102.19205;  345.59353;    6.21390;  68987912192;   2147483648;         1;        16;      128;  268435456
         double;11174.01042;  232.18723;    9.24893; 103347650560;   2147483648;         1;        16;      192;  268435456
         double;11263.45000;  175.64834;   12.22604; 137707388928;   2147483648;         1;        16;      256;  268435456
         double;11371.74285;   88.75507;   24.19562; 275146342400;   2147483648;         1;        16;      512;  268435456
         double;  133.24808; 1065.98464;    2.01455;    268435456;   2147483648;         4;         2;        0;  268435456
         double;  401.88277; 1071.68739;    2.00383;    805306368;   2147483648;         4;         2;        1;  268435456
         double;  667.72534; 1068.36055;    2.01007;   1342177280;   2147483648;         4;         2;        2;  268435456
         double;  936.67942; 1070.49077;    2.00607;   1879048192;   2147483648;         4;         2;        3;  268435456
         double; 1202.76787; 1069.12699;    2.00863;   2415919104;   2147483648;         4;         2;        4;  268435456
         double; 1471.45526; 1070.14928;    2.00671;   2952790016;   2147483648;         4;         2;        5;  268435456
         double; 1740.79795; 1071.26028;    2.00463;   3489660928;   2147483648;         4;         2;        6;  268435456
         double; 2009.57430; 1071.77296;    2.00367;   4026531840;   2147483648;         4;         2;        7;  268435456
         double; 2284.81553; 1075.20731;    1.99727;   4563402752;   2147483648;         4;         2;        8;  268435456
         double; 2546.07064; 1072.02974;    2.00319;   5100273664;   2147483648;         4;         2;        9;  268435456
         double; 2823.09773; 1075.46580;    1.99679;   5637144576;   2147483648;         4;         2;       10;  268435456
         double; 3077.66243; 1070.49128;    2.00607;   6174015488;   2147483648;         4;         2;       11;  268435456
         double; 3355.72182; 1073.83098;    1.99983;   6710886400;   2147483648;         4;         2;       12;  268435456
         double; 3615.79199; 1071.34577;    2.00447;   7247757312;   2147483648;         4;         2;       13;  268435456
         double; 3895.13031; 1074.51871;    1.99855;   7784628224;   2147483648;         4;         2;       14;  268435456
         double; 4158.10063; 1073.05823;    2.00127;   8321499136;   2147483648;         4;         2;       15;  268435456
         double; 4455.93623; 1080.22697;    1.98799;   8858370048;   2147483648;         4;         2;       16;  268435456
         double; 6663.04488; 1087.84406;    1.97407;  13153337344;   2147483648;         4;         2;       24;  268435456
         double; 8858.11366; 1090.22937;    1.96975;  17448304640;   2147483648;         4;         2;       32;  268435456
         double; 9238.33557;  912.42820;    2.35359;  21743271936;   2147483648;         4;         2;       40;  268435456
         double; 9654.11834;  796.21595;    2.69711;  26038239232;   2147483648;         4;         2;       48;  268435456
         double; 9939.87089;  703.70767;    3.05167;  30333206528;   2147483648;         4;         2;       56;  268435456
         double;10202.55459;  632.71656;    3.39407;  34628173824;   2147483648;         4;         2;       64;  268435456
         double;10888.82970;  338.95190;    6.33566;  68987912192;   2147483648;         4;         2;      128;  268435456
         double;10666.57159;  221.64305;    9.68893; 103347650560;   2147483648;         4;         2;      192;  268435456
         double;11151.65967;  173.90502;   12.34860; 137707388928;   2147483648;         4;         2;      256;  268435456
         double;11304.99285;   88.23409;   24.33848; 275146342400;   2147483648;         4;         2;      512;  268435456
