   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  117.48401;  939.87208;    2.28487;    268435456;   2147483648;         1;         8;        0;  268435456
      double;  347.55690;  926.81839;    2.31705;    805306368;   2147483648;         1;         8;        1;  268435456
      double;  578.83105;  926.12968;    2.31877;   1342177280;   2147483648;         1;         8;        2;  268435456
      double;  810.52465;  926.31389;    2.31831;   1879048192;   2147483648;         1;         8;        3;  268435456
      double; 1040.30009;  924.71119;    2.32233;   2415919104;   2147483648;         1;         8;        4;  268435456
      double; 1206.75525;  877.64018;    2.44688;   2952790016;   2147483648;         1;         8;        5;  268435456
      double; 1416.51426;  871.70108;    2.46356;   3489660928;   2147483648;         1;         8;        6;  268435456
      double; 1632.24192;  870.52902;    2.46687;   4026531840;   2147483648;         1;         8;        7;  268435456
      double; 1845.60959;  868.52216;    2.47257;   4563402752;   2147483648;         1;         8;        8;  268435456
      double; 2054.42297;  865.02020;    2.48258;   5100273664;   2147483648;         1;         8;        9;  268435456
      double; 2332.37861;  888.52518;    2.41691;   5637144576;   2147483648;         1;         8;       10;  268435456
      double; 2430.30235;  845.32256;    2.54043;   6174015488;   2147483648;         1;         8;       11;  268435456
      double; 2605.34177;  833.70937;    2.57582;   6710886400;   2147483648;         1;         8;       12;  268435456
      double; 2759.92238;  817.75478;    2.62607;   7247757312;   2147483648;         1;         8;       13;  268435456
      double; 2916.83210;  804.64334;    2.66886;   7784628224;   2147483648;         1;         8;       14;  268435456
      double; 2984.74623;  770.25709;    2.78801;   8321499136;   2147483648;         1;         8;       15;  268435456
      double; 3137.02092;  760.48992;    2.82382;   8858370048;   2147483648;         1;         8;       16;  268435456
      double; 3201.07697;  522.62481;    4.10904;  13153337344;   2147483648;         1;         8;       24;  268435456
      double; 3316.01821;  408.12532;    5.26182;  17448304640;   2147483648;         1;         8;       32;  268435456
      double; 3296.84592;  325.61441;    6.59517;  21743271936;   2147483648;         1;         8;       40;  268435456
      double; 3321.99089;  273.97863;    7.83814;  26038239232;   2147483648;         1;         8;       48;  268435456
      double; 3373.90602;  238.86060;    8.99053;  30333206528;   2147483648;         1;         8;       56;  268435456
      double; 3354.45537;  208.02824;   10.32304;  34628173824;   2147483648;         1;         8;       64;  268435456
      double; 3403.52840;  105.94641;   20.26953;  68987912192;   2147483648;         1;         8;      128;  268435456
      double; 3429.85128;   71.26964;   30.13182; 103347650560;   2147483648;         1;         8;      192;  268435456
      double; 3436.31399;   53.58774;   40.07416; 137707388928;   2147483648;         1;         8;      256;  268435456
      double; 3445.64567;   26.89284;   79.85335; 275146342400;   2147483648;         1;         8;      512;  268435456
      double;  107.80779;  862.46231;    2.48994;    268435456;   2147483648;         4;         8;        0;  268435456
      double;  311.25718;  830.01914;    2.58727;    805306368;   2147483648;         4;         8;        1;  268435456
      double;  515.78006;  825.24810;    2.60223;   1342177280;   2147483648;         4;         8;        2;  268435456
