      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
         double; 1247.85904; 1996.57446;    1.07558;   1342177280;   2147483648;         1;         8;        2;  268435456
         double; 1746.95076; 1996.51515;    1.07562;   1879048192;   2147483648;         1;         8;        3;  268435456
         double; 2246.41366; 1996.81214;    1.07546;   2415919104;   2147483648;         1;         8;        4;  268435456
         double; 2746.27057; 1997.28769;    1.07520;   2952790016;   2147483648;         1;         8;        5;  268435456
         double; 3243.37234; 1995.92144;    1.07594;   3489660928;   2147483648;         1;         8;        6;  268435456
         double; 3745.58302; 1997.64428;    1.07501;   4026531840;   2147483648;         1;         8;        7;  268435456
         double; 4243.98366; 1997.16878;    1.07526;   4563402752;   2147483648;         1;         8;        8;  268435456
         double; 4739.74941; 1995.68396;    1.07606;   5100273664;   2147483648;         1;         8;        9;  268435456
         double; 5239.29377; 1995.92144;    1.07594;   5637144576;   2147483648;         1;         8;       10;  268435456
         double; 5741.00610; 1996.87169;    1.07542;   6174015488;   2147483648;         1;         8;       11;  268435456
         double; 6233.36141; 1994.67565;    1.07661;   6710886400;   2147483648;         1;         8;       12;  268435456
         double; 6729.62945; 1993.96428;    1.07699;   7247757312;   2147483648;         1;         8;       13;  268435456
         double; 7237.15247; 1996.45585;    1.07565;   7784628224;   2147483648;         1;         8;       14;  268435456
         double; 7730.51686; 1994.97209;    1.07645;   8321499136;   2147483648;         1;         8;       15;  268435456
         double; 8229.25989; 1994.97209;    1.07645;   8858370048;   2147483648;         1;         8;       16;  268435456
         double;12215.57183; 1994.37907;    1.07677;  13153337344;   2147483648;         1;         8;       24;  268435456
         double;16185.57048; 1992.07021;    1.07802;  17448304640;   2147483648;         1;         8;       32;  268435456
         double;20118.35302; 1986.99783;    1.08077;  21743271936;   2147483648;         1;         8;       40;  268435456
         double;23063.26362; 1902.12483;    1.12899;  26038239232;   2147483648;         1;         8;       48;  268435456
         double;22727.35935; 1609.01659;    1.33466;  30333206528;   2147483648;         1;         8;       56;  268435456
         double;23630.91341; 1465.48300;    1.46538;  34628173824;   2147483648;         1;         8;       64;  268435456
         double;25122.61725;  782.02700;    2.74605;  68987912192;   2147483648;         1;         8;      128;  268435456
         double;25090.42200;  521.35942;    4.11901; 103347650560;   2147483648;         1;         8;      192;  268435456
         double;25146.99981;  392.15594;    5.47610; 137707388928;   2147483648;         1;         8;      256;  268435456
         double;25463.91414;  198.74274;   10.80534; 275146342400;   2147483648;         1;         8;      512;  268435456
         double;  248.92752; 1991.42014;    1.07837;    268435456;   2147483648;         1;        16;        0;  268435456
         double;  746.36168; 1990.29782;    1.07898;    805306368;   2147483648;         1;        16;        1;  268435456
         double; 1244.71134; 1991.53814;    1.07830;   1342177280;   2147483648;         1;        16;        2;  268435456
         double; 1741.92398; 1990.77027;    1.07872;   1879048192;   2147483648;         1;        16;        3;  268435456
         double; 2241.01258; 1992.01118;    1.07805;   2415919104;   2147483648;         1;        16;        4;  268435456
         double; 2738.77158; 1991.83387;    1.07814;   2952790016;   2147483648;         1;        16;        5;  268435456
         double; 3236.44162; 1991.65638;    1.07824;   3489660928;   2147483648;         1;        16;        6;  268435456
         double; 3734.57743; 1991.77463;    1.07818;   4026531840;   2147483648;         1;        16;        7;  268435456
         double; 4234.78354; 1992.83931;    1.07760;   4563402752;   2147483648;         1;        16;        8;  268435456
         double; 4730.74563; 1991.89290;    1.07811;   5100273664;   2147483648;         1;        16;        9;  268435456
         double; 5228.40841; 1991.77463;    1.07818;   5637144576;   2147483648;         1;        16;       10;  268435456
         double; 5730.26373; 1993.13521;    1.07744;   6174015488;   2147483648;         1;        16;       11;  268435456
         double; 6225.77431; 1992.24778;    1.07792;   6710886400;   2147483648;         1;        16;       12;  268435456
         double; 6722.43932; 1991.83387;    1.07814;   7247757312;   2147483648;         1;        16;       13;  268435456
         double; 7221.25452; 1992.07021;    1.07802;   7784628224;   2147483648;         1;        16;       14;  268435456
         double; 7718.12670; 1991.77463;    1.07818;   8321499136;   2147483648;         1;        16;       15;  268435456
         double; 8216.80169; 1991.95193;    1.07808;   8858370048;   2147483648;         1;        16;       16;  268435456
         double;12183.34847; 1989.11812;    1.07962;  13153337344;   2147483648;         1;        16;       24;  268435456
         double;16150.09513; 1987.70402;    1.08038;  17448304640;   2147483648;         1;        16;       32;  268435456
         double;20095.74178; 1984.76462;    1.08198;  21743271936;   2147483648;         1;        16;       40;  268435456
         double;23202.68546; 1913.62354;    1.12221;  26038239232;   2147483648;         1;        16;       48;  268435456
         double;23743.52324; 1680.95740;    1.27754;  30333206528;   2147483648;         1;        16;       56;  268435456
         double;24020.11959; 1489.61982;    1.44163;  34628173824;   2147483648;         1;        16;       64;  268435456
         double;25017.08414;  778.74192;    2.75763;  68987912192;   2147483648;         1;        16;      128;  268435456
         double;25085.94101;  521.26631;    4.11974; 103347650560;   2147483648;         1;        16;      192;  268435456
         double;25127.32541;  391.84913;    5.48038; 137707388928;   2147483648;         1;        16;      256;  268435456
         double;25682.96533;  200.45241;   10.71318; 275146342400;   2147483648;         1;        16;      512;  268435456
         double;  248.72823; 1989.82581;    1.07923;    268435456;   2147483648;         4;         2;        0;  268435456
         double;  746.14042; 1989.70779;    1.07930;    805306368;   2147483648;         4;         2;        1;  268435456
         double; 1244.37911; 1991.00657;    1.07859;   1342177280;   2147483648;         4;         2;        2;  268435456
         double; 1741.56235; 1990.35697;    1.07894;   1879048192;   2147483648;         4;         2;        3;  268435456
         double; 2238.55404; 1989.82581;    1.07923;   2415919104;   2147483648;         4;         2;        4;  268435456
         double; 2735.60498; 1989.53090;    1.07939;   2952790016;   2147483648;         4;         2;        5;  268435456
         double; 3234.80972; 1990.65213;    1.07878;   3489660928;   2147483648;         4;         2;        6;  268435456
         double; 3730.03840; 1989.35381;    1.07949;   4026531840;   2147483648;         4;         2;        7;  268435456
         double; 4227.75316; 1989.53090;    1.07939;   4563402752;   2147483648;         4;         2;        8;  268435456
         double; 4723.73513; 1988.94111;    1.07971;   5100273664;   2147483648;         4;         2;        9;  268435456
         double; 5222.51861; 1989.53090;    1.07939;   5637144576;   2147483648;         4;         2;       10;  268435456
         double; 5717.18941; 1988.58762;    1.07990;   6174015488;   2147483648;         4;         2;       11;  268435456
         double; 6215.62557; 1989.00018;    1.07968;   6710886400;   2147483648;         4;         2;       12;  268435456
         double; 6716.45890; 1990.06190;    1.07910;   7247757312;   2147483648;         4;         2;       13;  268435456
         double; 7212.47725; 1989.64890;    1.07933;   7784628224;   2147483648;         4;         2;       14;  268435456
         double; 7706.91875; 1988.88226;    1.07974;   8321499136;   2147483648;         4;         2;       15;  268435456
         double; 8206.32826; 1989.41291;    1.07946;   8858370048;   2147483648;         4;         2;       16;  268435456
         double;12187.32099; 1989.76669;    1.07926;  13153337344;   2147483648;         4;         2;       24;  268435456
         double;16159.18844; 1988.82319;    1.07978;  17448304640;   2147483648;         4;         2;       32;  268435456
         double;20129.08126; 1988.05741;    1.08019;  21743271936;   2147483648;         4;         2;       40;  268435456
         double;22891.96793; 1887.99736;    1.13744;  26038239232;   2147483648;         4;         2;       48;  268435456
         double;22466.64495; 1590.55893;    1.35014;  30333206528;   2147483648;         4;         2;       56;  268435456
         double;22840.83834; 1416.48610;    1.51606;  34628173824;   2147483648;         4;         2;       64;  268435456
         double;24305.48600;  756.59100;    2.83837;  68987912192;   2147483648;         4;         2;      128;  268435456
         double;24715.42684;  513.56731;    4.18150; 103347650560;   2147483648;         4;         2;      192;  268435456
         double;24871.58294;  387.86094;    5.53674; 137707388928;   2147483648;         4;         2;      256;  268435456
         double;25550.32575;  199.41718;   10.76880; 275146342400;   2147483648;         4;         2;      512;  268435456
         double;  248.71347; 1989.70779;    1.07930;    268435456;   2147483648;         4;         4;        0;  268435456
         double;  746.42815; 1990.47507;    1.07888;    805306368;   2147483648;         4;         4;        1;  268435456
         double; 1243.97311; 1990.35697;    1.07894;   1342177280;   2147483648;         4;         4;        2;  268435456
         double; 1742.18236; 1991.06555;    1.07856;   1879048192;   2147483648;         4;         4;        3;  268435456
         double; 2238.28851; 1989.58979;    1.07936;   2415919104;   2147483648;         4;         4;        4;  268435456
         double; 2735.60498; 1989.53090;    1.07939;   2952790016;   2147483648;         4;         4;        5;  268435456
         double; 3235.76942; 1991.24272;    1.07846;   3489660928;   2147483648;         4;         4;        6;  268435456
         double; 3729.81722; 1989.23585;    1.07955;   4026531840;   2147483648;         4;         4;        7;  268435456
         double; 4227.87830; 1989.58979;    1.07936;   4563402752;   2147483648;         4;         4;        8;  268435456
         double; 4728.07938; 1990.77027;    1.07872;   5100273664;   2147483648;         4;         4;        9;  268435456
         double; 5225.15179; 1990.53401;    1.07885;   5637144576;   2147483648;         4;         4;       10;  268435456
         double; 5721.93680; 1990.23889;    1.07901;   6174015488;   2147483648;         4;         4;       11;  268435456
         double; 6218.02091; 1989.76669;    1.07926;   6710886400;   2147483648;         4;         4;       12;  268435456
         double; 6713.47231; 1989.17698;    1.07958;   7247757312;   2147483648;         4;         4;       13;  268435456
         double; 7205.21399; 1987.64524;    1.08042;   7784628224;   2147483648;         4;         4;       14;  268435456
         double; 7710.11770; 1989.70779;    1.07930;   8321499136;   2147483648;         4;         4;       15;  268435456
         double; 8206.81495; 1989.53090;    1.07939;   8858370048;   2147483648;         4;         4;       16;  268435456
         double;12176.13003; 1987.93960;    1.08026;  13153337344;   2147483648;         4;         4;       24;  268435456
         double;16136.71274; 1986.05695;    1.08128;  17448304640;   2147483648;         4;         4;       32;  268435456
         double;20088.61275; 1984.06052;    1.08237;  21743271936;   2147483648;         4;         4;       40;  268435456
         double;22642.89119; 1867.45494;    1.14995;  26038239232;   2147483648;         4;         4;       48;  268435456
         double;23203.01267; 1642.69116;    1.30730;  30333206528;   2147483648;         4;         4;       56;  268435456
         double;23509.24257; 1457.93752;    1.47296;  34628173824;   2147483648;         4;         4;       64;  268435456
         double;24714.80376;  769.33241;    2.79136;  68987912192;   2147483648;         4;         4;      128;  268435456
         double;24899.68896;  517.39613;    4.15056; 103347650560;   2147483648;         4;         4;      192;  268435456
         double;24996.98576;  389.81654;    5.50896; 137707388928;   2147483648;         4;         4;      256;  268435456
         double;25617.69414;  199.94298;   10.74048; 275146342400;   2147483648;         4;         4;      512;  268435456
         double;  248.72823; 1989.82581;    1.07923;    268435456;   2147483648;         4;         8;        0;  268435456
         double;  745.83085; 1988.88226;    1.07974;    805306368;   2147483648;         4;         8;        1;  268435456
         double; 1243.05141; 1988.88226;    1.07974;   1342177280;   2147483648;         4;         8;        2;  268435456
         double; 1740.63307; 1989.29494;    1.07952;   1879048192;   2147483648;         4;         8;        3;  268435456
         double; 2238.68683; 1989.94385;    1.07917;   2415919104;   2147483648;         4;         8;        4;  268435456
         double; 2734.22679; 1988.52857;    1.07994;   2952790016;   2147483648;         4;         8;        5;  268435456
         double; 3232.31694; 1989.11812;    1.07962;   3489660928;   2147483648;         4;         8;        6;  268435456
         double; 3729.04349; 1988.82319;    1.07978;   4026531840;   2147483648;         4;         8;        7;  268435456
         double; 4227.62756; 1989.47179;    1.07942;   4563402752;   2147483648;         4;         8;        8;  268435456
         double; 4722.47543; 1988.41071;    1.08000;   5100273664;   2147483648;         4;         8;        9;  268435456
         double; 5221.74410; 1989.23585;    1.07955;   5637144576;   2147483648;         4;         8;       10;  268435456
         double; 5719.73141; 1989.47179;    1.07942;   6174015488;   2147483648;         4;         8;       11;  268435456
         double; 6216.91535; 1989.41291;    1.07946;   6710886400;   2147483648;         4;         8;       12;  268435456
         double; 6716.06049; 1989.94385;    1.07917;   7247757312;   2147483648;         4;         8;       13;  268435456
         double; 7209.27077; 1988.76435;    1.07981;   7784628224;   2147483648;         4;         8;       14;  268435456
         double; 7703.49377; 1987.99839;    1.08022;   8321499136;   2147483648;         4;         8;       15;  268435456
         double; 8205.84163; 1989.29494;    1.07952;   8858370048;   2147483648;         4;         8;       16;  268435456
         double;12161.35954; 1985.52809;    1.08157;  13153337344;   2147483648;         4;         8;       24;  268435456
         double;16110.48960; 1982.82949;    1.08304;  17448304640;   2147483648;         4;         8;       32;  268435456
         double;19999.91940; 1975.30068;    1.08717;  21743271936;   2147483648;         4;         8;       40;  268435456
         double;21972.15985; 1812.13690;    1.18506;  26038239232;   2147483648;         4;         8;       48;  268435456
         double;22419.88436; 1587.24845;    1.35296;  30333206528;   2147483648;         4;         8;       56;  268435456
         double;23115.53103; 1433.52130;    1.49805;  34628173824;   2147483648;         4;         8;       64;  268435456
         double;24850.12108;  773.54463;    2.77616;  68987912192;   2147483648;         4;         8;      128;  268435456
         double;25317.79659;  526.08409;    4.08202; 103347650560;   2147483648;         4;         8;      192;  268435456
         double;24989.87152;  389.70560;    5.51053; 137707388928;   2147483648;         4;         8;      256;  268435456
         double;25353.16574;  197.87837;   10.85254; 275146342400;   2147483648;         4;         8;      512;  268435456
         double;  248.24978; 1985.99827;    1.08131;    268435456;   2147483648;         4;        16;        0;  268435456
         double;  744.88156; 1986.35084;    1.08112;    805306368;   2147483648;         4;        16;        1;  268435456
         double; 1241.39577; 1986.23323;    1.08118;   1342177280;   2147483648;         4;        16;        2;  268435456
         double; 1737.90272; 1986.17454;    1.08122;   1879048192;   2147483648;         4;        16;        3;  268435456
         double; 2234.64469; 1986.35084;    1.08112;   2415919104;   2147483648;         4;        16;        4;  268435456
         double; 2732.04095; 1986.93887;    1.08080;   2952790016;   2147483648;         4;        16;        5;  268435456
         double; 3229.44533; 1987.35097;    1.08058;   3489660928;   2147483648;         4;        16;        6;  268435456
         double; 3723.52632; 1985.88071;    1.08138;   4026531840;   2147483648;         4;        16;        7;  268435456
         double; 4221.99551; 1986.82142;    1.08086;   4563402752;   2147483648;         4;        16;        8;  268435456
         double; 4717.02463; 1986.11564;    1.08125;   5100273664;   2147483648;         4;        16;        9;  268435456
         double; 5211.54883; 1985.35193;    1.08166;   5637144576;   2147483648;         4;        16;       10;  268435456
         double; 5709.06906; 1985.76315;    1.08144;   6174015488;   2147483648;         4;        16;       11;  268435456
         double; 6204.22480; 1985.35193;    1.08166;   6710886400;   2147483648;         4;        16;       12;  268435456
         double; 6699.76976; 1985.11697;    1.08179;   7247757312;   2147483648;         4;        16;       13;  268435456
         double; 7193.70811; 1984.47120;    1.08214;   7784628224;   2147483648;         4;        16;       14;  268435456
         double; 7688.68925; 1984.17787;    1.08230;   8321499136;   2147483648;         4;        16;       15;  268435456
         double; 8187.39671; 1984.82345;    1.08195;   8858370048;   2147483648;         4;        16;       16;  268435456
         double;12131.20951; 1980.60563;    1.08426;  13153337344;   2147483648;         4;        16;       24;  268435456
         double;16060.19057; 1976.63884;    1.08643;  17448304640;   2147483648;         4;        16;       32;  268435456
         double;19978.74853; 1973.20973;    1.08832;  21743271936;   2147483648;         4;        16;       40;  268435456
         double;23323.06215; 1923.55152;    1.11642;  26038239232;   2147483648;         4;        16;       48;  268435456
