   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  118.69985;  949.59882;    2.26146;    268435456;   2147483648;         1;         8;        0;  268435456
      double;  357.61912;  953.65099;    2.25185;    805306368;   2147483648;         1;         8;        1;  268435456
      double;  580.81639;  929.30622;    2.31085;   1342177280;   2147483648;         1;         8;        2;  268435456
      double;  811.33835;  927.24383;    2.31599;   1879048192;   2147483648;         1;         8;        3;  268435456
      double; 1043.41956;  927.48405;    2.31539;   2415919104;   2147483648;         1;         8;        4;  268435456
      double; 1274.25977;  926.73438;    2.31726;   2952790016;   2147483648;         1;         8;        5;  268435456
      double; 1502.77926;  924.78724;    2.32214;   3489660928;   2147483648;         1;         8;        6;  268435456
      double; 1731.24972;  923.33319;    2.32579;   4026531840;   2147483648;         1;         8;        7;  268435456
      double; 1959.55039;  922.14136;    2.32880;   4563402752;   2147483648;         1;         8;        8;  268435456
      double; 2178.25904;  917.16170;    2.34144;   5100273664;   2147483648;         1;         8;        9;  268435456
      double; 2381.40278;  907.20106;    2.36715;   5637144576;   2147483648;         1;         8;       10;  268435456
      double; 2446.35711;  850.90682;    2.52376;   6174015488;   2147483648;         1;         8;       11;  268435456
      double; 2599.30627;  831.77801;    2.58180;   6710886400;   2147483648;         1;         8;       12;  268435456
      double; 2859.42565;  847.23723;    2.53469;   7247757312;   2147483648;         1;         8;       13;  268435456
      double; 2889.20738;  797.02273;    2.69438;   7784628224;   2147483648;         1;         8;       14;  268435456
      double; 3118.21606;  804.70092;    2.66867;   8321499136;   2147483648;         1;         8;       15;  268435456
      double; 2968.35518;  719.60125;    2.98427;   8858370048;   2147483648;         1;         8;       16;  268435456
      double; 3188.97869;  520.64958;    4.12462;  13153337344;   2147483648;         1;         8;       24;  268435456
      double; 3314.73766;  407.96771;    5.26386;  17448304640;   2147483648;         1;         8;       32;  268435456
      double; 3344.36973;  330.30812;    6.50146;  21743271936;   2147483648;         1;         8;       40;  268435456
      double; 3318.02991;  273.65195;    7.84750;  26038239232;   2147483648;         1;         8;       48;  268435456
      double; 3374.15119;  238.87796;    8.98988;  30333206528;   2147483648;         1;         8;       56;  268435456
      double; 3396.01800;  210.60577;   10.19670;  34628173824;   2147483648;         1;         8;       64;  268435456
      double; 3403.30198;  105.93936;   20.27088;  68987912192;   2147483648;         1;         8;      128;  268435456
      double; 3417.28642;   71.00855;   30.24261; 103347650560;   2147483648;         1;         8;      192;  268435456
      double; 3425.78378;   53.42353;   40.19734; 137707388928;   2147483648;         1;         8;      256;  268435456
      double; 3445.25298;   26.88978;   79.86245; 275146342400;   2147483648;         1;         8;      512;  268435456
      double;  108.03384;  864.27069;    2.48474;    268435456;   2147483648;         4;         8;        0;  268435456
      double;  325.81205;  868.83214;    2.47169;    805306368;   2147483648;         4;         8;        1;  268435456
      double;  541.00464;  865.60743;    2.48090;   1342177280;   2147483648;         4;         8;        2;  268435456
      double;  758.66242;  867.04277;    2.47679;   1879048192;   2147483648;         4;         8;        3;  268435456
      double;  972.96747;  864.85998;    2.48304;   2415919104;   2147483648;         4;         8;        4;  268435456
      double; 1138.96120;  828.33542;    2.59253;   2952790016;   2147483648;         4;         8;        5;  268435456
      double; 1420.06577;  873.88662;    2.45739;   3489660928;   2147483648;         4;         8;        6;  268435456
      double; 1552.58278;  828.04415;    2.59344;   4026531840;   2147483648;         4;         8;        7;  268435456
      double; 1757.43484;  827.02816;    2.59663;   4563402752;   2147483648;         4;         8;        8;  268435456
      double; 2023.58654;  852.03644;    2.52041;   5100273664;   2147483648;         4;         8;        9;  268435456
      double; 2170.80681;  826.97402;    2.59680;   5637144576;   2147483648;         4;         8;       10;  268435456
      double; 2459.07644;  855.33093;    2.51070;   6174015488;   2147483648;         4;         8;       11;  268435456
      double; 2585.91990;  827.49437;    2.59516;   6710886400;   2147483648;         4;         8;       12;  268435456
      double; 2817.98993;  834.95998;    2.57196;   7247757312;   2147483648;         4;         8;       13;  268435456
      double; 2927.02961;  807.45645;    2.65957;   7784628224;   2147483648;         4;         8;       14;  268435456
      double; 3116.69436;  804.30822;    2.66998;   8321499136;   2147483648;         4;         8;       15;  268435456
      double; 2961.24644;  717.87793;    2.99143;   8858370048;   2147483648;         4;         8;       16;  268435456
      double; 3172.58717;  517.97342;    4.14593;  13153337344;   2147483648;         4;         8;       24;  268435456
      double; 3307.71778;  407.10373;    5.27503;  17448304640;   2147483648;         4;         8;       32;  268435456
      double; 3316.30774;  327.53657;    6.55647;  21743271936;   2147483648;         4;         8;       40;  268435456
      double; 3345.63187;  275.92840;    7.78276;  26038239232;   2147483648;         4;         8;       48;  268435456
      double; 3366.02515;  238.30267;    9.01158;  30333206528;   2147483648;         4;         8;       56;  268435456
      double; 3344.12194;  207.38741;   10.35494;  34628173824;   2147483648;         4;         8;       64;  268435456
      double; 3392.15118;  105.59225;   20.33751;  68987912192;   2147483648;         4;         8;      128;  268435456
      double; 3419.94652;   71.06382;   30.21908; 103347650560;   2147483648;         4;         8;      192;  268435456
      double; 3427.65220;   53.45267;   40.17543; 137707388928;   2147483648;         4;         8;      256;  268435456
      double; 3438.98819;   26.84088;   80.00793; 275146342400;   2147483648;         4;         8;      512;  268435456
 Ac<3, d, d>;  117.39908;  939.19264;    2.28652;    268435456;   2147483648;         1;         8;        0;  268435456
 Ac<3, d, d>;  342.43670;  913.16453;    2.35169;    805306368;   2147483648;         1;         8;        1;  268435456
 Ac<3, d, d>;  574.27307;  918.83691;    2.33718;   1342177280;   2147483648;         1;         8;        2;  268435456
 Ac<3, d, d>;  762.08765;  870.95731;    2.46566;   1879048192;   2147483648;         1;         8;        3;  268435456
 Ac<3, d, d>;  978.24870;  869.55440;    2.46964;   2415919104;   2147483648;         1;         8;        4;  268435456
 Ac<3, d, d>; 1242.19101;  903.41164;    2.37708;   2952790016;   2147483648;         1;         8;        5;  268435456
 Ac<3, d, d>; 1412.24700;  869.07508;    2.47100;   3489660928;   2147483648;         1;         8;        6;  268435456
 Ac<3, d, d>; 1627.64111;  868.07526;    2.47385;   4026531840;   2147483648;         1;         8;        7;  268435456
 Ac<3, d, d>; 1842.19812;  866.91676;    2.47715;   4563402752;   2147483648;         1;         8;        8;  268435456
 Ac<3, d, d>; 2114.13115;  890.16049;    2.41247;   5100273664;   2147483648;         1;         8;        9;  268435456
 Ac<3, d, d>; 2243.27452;  854.58077;    2.51291;   5637144576;   2147483648;         1;         8;       10;  268435456
 Ac<3, d, d>; 2425.44365;  843.63257;    2.54552;   6174015488;   2147483648;         1;         8;       11;  268435456
 Ac<3, d, d>; 2601.19432;  832.38218;    2.57993;   6710886400;   2147483648;         1;         8;       12;  268435456
 Ac<3, d, d>; 2927.98808;  867.55202;    2.47534;   7247757312;   2147483648;         1;         8;       13;  268435456
 Ac<3, d, d>; 2919.35347;  805.33889;    2.66656;   7784628224;   2147483648;         1;         8;       14;  268435456
 Ac<3, d, d>; 2982.31371;  769.62934;    2.79028;   8321499136;   2147483648;         1;         8;       15;  268435456
 Ac<3, d, d>; 2995.04103;  726.07055;    2.95768;   8858370048;   2147483648;         1;         8;       16;  268435456
 Ac<3, d, d>; 3167.07635;  517.07369;    4.15315;  13153337344;   2147483648;         1;         8;       24;  268435456
 Ac<3, d, d>; 3240.98462;  398.89041;    5.38364;  17448304640;   2147483648;         1;         8;       32;  268435456
 Ac<3, d, d>; 3326.21921;  328.51548;    6.53693;  21743271936;   2147483648;         1;         8;       40;  268435456
 Ac<3, d, d>; 3263.72415;  269.17313;    7.97808;  26038239232;   2147483648;         1;         8;       48;  268435456
 Ac<3, d, d>; 3328.54204;  235.64899;    9.11306;  30333206528;   2147483648;         1;         8;       56;  268435456
 Ac<3, d, d>; 3372.39236;  209.14061;   10.26813;  34628173824;   2147483648;         1;         8;       64;  268435456
 Ac<3, d, d>; 3397.64275;  105.76320;   20.30464;  68987912192;   2147483648;         1;         8;      128;  268435456
 Ac<3, d, d>; 3425.45999;   71.17839;   30.17044; 103347650560;   2147483648;         1;         8;      192;  268435456
 Ac<3, d, d>; 3433.74290;   53.54765;   40.10416; 137707388928;   2147483648;         1;         8;      256;  268435456
 Ac<3, d, d>; 3444.18002;   26.88141;   79.88733; 275146342400;   2147483648;         1;         8;      512;  268435456
 Ac<3, d, d>;  104.96244;  839.69955;    2.55744;    268435456;   2147483648;         4;         8;        0;  268435456
 Ac<3, d, d>;  309.64450;  825.71866;    2.60074;    805306368;   2147483648;         4;         8;        1;  268435456
 Ac<3, d, d>;  517.71364;  828.34182;    2.59251;   1342177280;   2147483648;         4;         8;        2;  268435456
 Ac<3, d, d>;  724.53610;  828.04125;    2.59345;   1879048192;   2147483648;         4;         8;        3;  268435456
 Ac<3, d, d>;  932.67383;  829.04340;    2.59032;   2415919104;   2147483648;         4;         8;        4;  268435456
 Ac<3, d, d>; 1138.87291;  828.27121;    2.59273;   2952790016;   2147483648;         4;         8;        5;  268435456
 Ac<3, d, d>; 1345.88415;  828.23640;    2.59284;   3489660928;   2147483648;         4;         8;        6;  268435456
 Ac<3, d, d>; 1554.27040;  828.94422;    2.59063;   4026531840;   2147483648;         4;         8;        7;  268435456
 Ac<3, d, d>; 1761.28082;  828.83804;    2.59096;   4563402752;   2147483648;         4;         8;        8;  268435456
 Ac<3, d, d>; 2044.95772;  861.03483;    2.49407;   5100273664;   2147483648;         4;         8;        9;  268435456
 Ac<3, d, d>; 2167.37896;  825.66817;    2.60090;   5637144576;   2147483648;         4;         8;       10;  268435456
 Ac<3, d, d>; 2369.29587;  824.10291;    2.60584;   6174015488;   2147483648;         4;         8;       11;  268435456
 Ac<3, d, d>; 2567.34523;  821.55047;    2.61394;   6710886400;   2147483648;         4;         8;       12;  268435456
 Ac<3, d, d>; 2923.38351;  866.18771;    2.47924;   7247757312;   2147483648;         4;         8;       13;  268435456
 Ac<3, d, d>; 2958.84126;  816.23207;    2.63097;   7784628224;   2147483648;         4;         8;       14;  268435456
 Ac<3, d, d>; 3103.12988;  800.80771;    2.68165;   8321499136;   2147483648;         4;         8;       15;  268435456
 Ac<3, d, d>; 2969.74029;  719.93704;    2.98288;   8858370048;   2147483648;         4;         8;       16;  268435456
 Ac<3, d, d>; 3158.36000;  515.65061;    4.16461;  13153337344;   2147483648;         4;         8;       24;  268435456
 Ac<3, d, d>; 3308.58541;  407.21051;    5.27364;  17448304640;   2147483648;         4;         8;       32;  268435456
 Ac<3, d, d>; 3267.70724;  322.73652;    6.65398;  21743271936;   2147483648;         4;         8;       40;  268435456
 Ac<3, d, d>; 3298.56132;  272.04629;    7.89382;  26038239232;   2147483648;         4;         8;       48;  268435456
 Ac<3, d, d>; 3316.91309;  234.82571;    9.14501;  30333206528;   2147483648;         4;         8;       56;  268435456
 Ac<3, d, d>; 3331.21028;  206.58668;   10.39507;  34628173824;   2147483648;         4;         8;       64;  268435456
 Ac<3, d, d>; 3388.55216;  105.48022;   20.35911;  68987912192;   2147483648;         4;         8;      128;  268435456
 Ac<3, d, d>; 3406.94429;   70.79365;   30.33441; 103347650560;   2147483648;         4;         8;      192;  268435456
 Ac<3, d, d>; 3426.71546;   53.43806;   40.18641; 137707388928;   2147483648;         4;         8;      256;  268435456
 Ac<3, d, d>; 3434.65279;   26.80705;   80.10892; 275146342400;   2147483648;         4;         8;      512;  268435456
 Ac<3, d, f>;  223.41879;  893.67517;    1.20149;    268435456;   1073741824;         1;         8;        0;  268435456
 Ac<3, d, f>;  668.96191;  891.94921;    1.20381;    805306368;   1073741824;         1;         8;        1;  268435456
 Ac<3, d, f>; 1104.98638;  883.98911;    1.21466;   1342177280;   1073741824;         1;         8;        2;  268435456
 Ac<3, d, f>; 1559.28934;  891.02248;    1.20507;   1879048192;   1073741824;         1;         8;        3;  268435456
 Ac<3, d, f>; 1973.86590;  877.27373;    1.22395;   2415919104;   1073741824;         1;         8;        4;  268435456
 Ac<3, d, f>; 2370.97039;  862.17105;    1.24539;   2952790016;   1073741824;         1;         8;        5;  268435456
 Ac<3, d, f>; 2392.67636;  736.20811;    1.45848;   3489660928;   1073741824;         1;         8;        6;  268435456
 Ac<3, d, f>; 2526.63996;  673.77066;    1.59363;   4026531840;   1073741824;         1;         8;        7;  268435456
 Ac<3, d, f>; 2626.08037;  617.90126;    1.73772;   4563402752;   1073741824;         1;         8;        8;  268435456
 Ac<3, d, f>; 2678.64768;  563.92583;    1.90405;   5100273664;   1073741824;         1;         8;        9;  268435456
 Ac<3, d, f>; 2760.41172;  525.79271;    2.04214;   5637144576;   1073741824;         1;         8;       10;  268435456
 Ac<3, d, f>; 2807.20510;  488.20958;    2.19935;   6174015488;   1073741824;         1;         8;       11;  268435456
 Ac<3, d, f>; 2850.17920;  456.02867;    2.35455;   6710886400;   1073741824;         1;         8;       12;  268435456
 Ac<3, d, f>; 2885.87866;  427.53758;    2.51146;   7247757312;   1073741824;         1;         8;       13;  268435456
 Ac<3, d, f>; 3059.55276;  422.00728;    2.54437;   7784628224;   1073741824;         1;         8;       14;  268435456
 Ac<3, d, f>; 2947.51537;  380.32456;    2.82323;   8321499136;   1073741824;         1;         8;       15;  268435456
 Ac<3, d, f>; 2974.33620;  360.52560;    2.97827;   8858370048;   1073741824;         1;         8;       16;  268435456
 Ac<3, d, f>; 3110.74124;  253.93806;    4.22836;  13153337344;   1073741824;         1;         8;       24;  268435456
 Ac<3, d, f>; 3191.47434;  196.39842;    5.46716;  17448304640;   1073741824;         1;         8;       32;  268435456
 Ac<3, d, f>; 3303.07829;  163.11498;    6.58273;  21743271936;   1073741824;         1;         8;       40;  268435456
 Ac<3, d, f>; 3319.99237;  136.90690;    7.84286;  26038239232;   1073741824;         1;         8;       48;  268435456
 Ac<3, d, f>; 3344.42254;  118.38664;    9.06979;  30333206528;   1073741824;         1;         8;       56;  268435456
 Ac<3, d, f>; 3351.71350;  103.92910;   10.33148;  34628173824;   1073741824;         1;         8;       64;  268435456
 Ac<3, d, f>; 3407.30311;   53.03196;   20.24707;  68987912192;   1073741824;         1;         8;      128;  268435456
 Ac<3, d, f>; 3419.25829;   35.52476;   30.22517; 103347650560;   1073741824;         1;         8;      192;  268435456
 Ac<3, d, f>; 3427.37721;   26.72419;   40.17865; 137707388928;   1073741824;         1;         8;      256;  268435456
 Ac<3, d, f>; 3441.50234;   13.43025;   79.94949; 275146342400;   1073741824;         1;         8;      512;  268435456
 Ac<3, d, f>;  220.30861;  881.23442;    1.21845;    268435456;   1073741824;         4;         8;        0;  268435456
 Ac<3, d, f>;  645.88510;  861.18013;    1.24683;    805306368;   1073741824;         4;         8;        1;  268435456
 Ac<3, d, f>; 1107.74518;  886.19615;    1.21163;   1342177280;   1073741824;         4;         8;        2;  268435456
 Ac<3, d, f>; 1548.69207;  884.96690;    1.21331;   1879048192;   1073741824;         4;         8;        3;  268435456
 Ac<3, d, f>; 1995.01481;  886.67325;    1.21098;   2415919104;   1073741824;         4;         8;        4;  268435456
 Ac<3, d, f>; 2432.75475;  884.63809;    1.21376;   2952790016;   1073741824;         4;         8;        5;  268435456
 Ac<3, d, f>; 2610.99360;  803.38265;    1.33653;   3489660928;   1073741824;         4;         8;        6;  268435456
 Ac<3, d, f>; 2775.74888;  740.19970;    1.45061;   4026531840;   1073741824;         4;         8;        7;  268435456
 Ac<3, d, f>; 2847.46759;  669.99237;    1.60262;   4563402752;   1073741824;         4;         8;        8;  268435456
 Ac<3, d, f>; 2898.58269;  610.22793;    1.75958;   5100273664;   1073741824;         4;         8;        9;  268435456
 Ac<3, d, f>; 2945.65374;  561.07690;    1.91372;   5637144576;   1073741824;         4;         8;       10;  268435456
 Ac<3, d, f>; 2983.65410;  518.89637;    2.06928;   6174015488;   1073741824;         4;         8;       11;  268435456
 Ac<3, d, f>; 3014.46630;  482.31461;    2.22623;   6710886400;   1073741824;         4;         8;       12;  268435456
 Ac<3, d, f>; 3038.73006;  450.18223;    2.38513;   7247757312;   1073741824;         4;         8;       13;  268435456
 Ac<3, d, f>; 2906.44614;  400.88912;    2.67840;   7784628224;   1073741824;         4;         8;       14;  268435456
 Ac<3, d, f>; 2923.57979;  377.23610;    2.84634;   8321499136;   1073741824;         4;         8;       15;  268435456
 Ac<3, d, f>; 3089.85938;  374.52841;    2.86692;   8858370048;   1073741824;         4;         8;       16;  268435456
 Ac<3, d, f>; 3102.89749;  253.29775;    4.23905;  13153337344;   1073741824;         4;         8;       24;  268435456
 Ac<3, d, f>; 3182.58014;  195.85109;    5.48244;  17448304640;   1073741824;         4;         8;       32;  268435456
 Ac<3, d, f>; 3229.50583;  159.48177;    6.73269;  21743271936;   1073741824;         4;         8;       40;  268435456
 Ac<3, d, f>; 3312.50283;  136.59806;    7.86059;  26038239232;   1073741824;         4;         8;       48;  268435456
 Ac<3, d, f>; 3331.21936;  117.91927;    9.10574;  30333206528;   1073741824;         4;         8;       56;  268435456
 Ac<3, d, f>; 3345.47147;  103.73555;   10.35076;  34628173824;   1073741824;         4;         8;       64;  268435456
 Ac<3, d, f>; 3399.49778;   52.91047;   20.29356;  68987912192;   1073741824;         4;         8;      128;  268435456
 Ac<3, d, f>; 3411.11511;   35.44016;   30.29732; 103347650560;   1073741824;         4;         8;      192;  268435456
 Ac<3, d, f>; 3420.99163;   26.67440;   40.25365; 137707388928;   1073741824;         4;         8;      256;  268435456
 Ac<3, d, f>; 3436.27503;   13.40985;   80.07111; 275146342400;   1073741824;         4;         8;      512;  268435456
       float;  228.78925;  915.15698;    1.17329;    268435456;   1073741824;         1;         8;        0;  268435456
       float;  685.33211;  913.77614;    1.17506;    805306368;   1073741824;         1;         8;        1;  268435456
       float; 1119.52132;  895.61706;    1.19888;   1342177280;   1073741824;         1;         8;        2;  268435456
       float; 1568.79804;  896.45602;    1.19776;   1879048192;   1073741824;         1;         8;        3;  268435456
       float; 2069.45866;  919.75941;    1.16742;   2415919104;   1073741824;         1;         8;        4;  268435456
       float; 2527.49378;  919.08865;    1.16827;   2952790016;   1073741824;         1;         8;        5;  268435456
       float; 2985.65528;  918.66316;    1.16881;   3489660928;   1073741824;         1;         8;        6;  268435456
       float; 3456.06672;  921.61779;    1.16506;   4026531840;   1073741824;         1;         8;        7;  268435456
       float; 3904.95329;  918.81254;    1.16862;   4563402752;   1073741824;         1;         8;        8;  268435456
       float; 4363.35541;  918.60114;    1.16889;   5100273664;   1073741824;         1;         8;        9;  268435456
       float; 4832.42498;  920.46190;    1.16653;   5637144576;   1073741824;         1;         8;       10;  268435456
       float; 5281.59028;  918.53744;    1.16897;   6174015488;   1073741824;         1;         8;       11;  268435456
       float; 5746.22725;  919.39636;    1.16788;   6710886400;   1073741824;         1;         8;       12;  268435456
       float; 6230.13343;  922.98273;    1.16334;   7247757312;   1073741824;         1;         8;       13;  268435456
       float; 6687.25014;  922.37933;    1.16410;   7784628224;   1073741824;         1;         8;       14;  268435456
       float; 7165.83636;  924.62405;    1.16127;   8321499136;   1073741824;         1;         8;       15;  268435456
       float; 7601.64341;  921.41132;    1.16532;   8858370048;   1073741824;         1;         8;       16;  268435456
       float;11055.75149;  902.51033;    1.18973;  13153337344;   1073741824;         1;         8;       24;  268435456
       float;12194.42293;  750.42603;    1.43084;  17448304640;   1073741824;         1;         8;       32;  268435456
       float;12697.49781;  627.03693;    1.71241;  21743271936;   1073741824;         1;         8;       40;  268435456
       float;12869.80359;  530.71355;    2.02320;  26038239232;   1073741824;         1;         8;       48;  268435456
       float;12318.43340;  436.05074;    2.46242;  30333206528;   1073741824;         1;         8;       56;  268435456
       float;12490.37369;  387.29841;    2.77239;  34628173824;   1073741824;         1;         8;       64;  268435456
       float;13293.98791;  206.91032;    5.18941;  68987912192;   1073741824;         1;         8;      128;  268435456
       float;13460.42543;  139.84858;    7.67789; 103347650560;   1073741824;         1;         8;      192;  268435456
       float;13551.35214;  105.66356;   10.16189; 137707388928;   1073741824;         1;         8;      256;  268435456
       float;13699.02504;   53.45961;   20.08510; 275146342400;   1073741824;         1;         8;      512;  268435456
       float;  212.42729;  849.70917;    1.26366;    268435456;   1073741824;         4;         8;        0;  268435456
       float;  636.48455;  848.64607;    1.26524;    805306368;   1073741824;         4;         8;        1;  268435456
       float; 1063.69623;  850.95698;    1.26181;   1342177280;   1073741824;         4;         8;        2;  268435456
       float; 1494.50350;  854.00200;    1.25731;   1879048192;   1073741824;         4;         8;        3;  268435456
       float; 1890.47183;  840.20970;    1.27795;   2415919104;   1073741824;         4;         8;        4;  268435456
       float; 2346.46740;  853.26087;    1.25840;   2952790016;   1073741824;         4;         8;        5;  268435456
       float; 2775.90393;  854.12429;    1.25713;   3489660928;   1073741824;         4;         8;        6;  268435456
       float; 3204.24558;  854.46549;    1.25662;   4026531840;   1073741824;         4;         8;        7;  268435456
       float; 3621.71672;  852.16864;    1.26001;   4563402752;   1073741824;         4;         8;        8;  268435456
       float; 4057.77143;  854.26767;    1.25691;   5100273664;   1073741824;         4;         8;        9;  268435456
       float; 4574.53498;  871.34000;    1.23229;   5637144576;   1073741824;         4;         8;       10;  268435456
       float; 4907.38526;  853.45831;    1.25811;   6174015488;   1073741824;         4;         8;       11;  268435456
       float; 5334.15232;  853.46437;    1.25810;   6710886400;   1073741824;         4;         8;       12;  268435456
       float; 5753.73656;  852.40542;    1.25966;   7247757312;   1073741824;         4;         8;       13;  268435456
       float; 6292.09330;  867.87494;    1.23721;   7784628224;   1073741824;         4;         8;       14;  268435456
       float; 6608.67054;  852.73168;    1.25918;   8321499136;   1073741824;         4;         8;       15;  268435456
       float; 7125.92281;  863.74822;    1.24312;   8858370048;   1073741824;         4;         8;       16;  268435456
       float;10883.90204;  888.48180;    1.20851;  13153337344;   1073741824;         4;         8;       24;  268435456
       float;10989.53483;  676.27907;    1.58772;  17448304640;   1073741824;         4;         8;       32;  268435456
       float;10882.43654;  537.40427;    1.99802;  21743271936;   1073741824;         4;         8;       40;  268435456
       float;11829.05719;  487.79617;    2.20121;  26038239232;   1073741824;         4;         8;       48;  268435456
       float;12022.39793;  425.57161;    2.52306;  30333206528;   1073741824;         4;         8;       56;  268435456
       float;12635.30396;  391.79237;    2.74059;  34628173824;   1073741824;         4;         8;       64;  268435456
       float;12960.49292;  201.71973;    5.32294;  68987912192;   1073741824;         4;         8;      128;  268435456
       float;13158.86747;  136.71551;    7.85384; 103347650560;   1073741824;         4;         8;      192;  268435456
       float;13329.63188;  103.93475;   10.33092; 137707388928;   1073741824;         4;         8;      256;  268435456
       float;13558.81800;   52.91246;   20.29280; 275146342400;   1073741824;         4;         8;      512;  268435456
