   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  106.34817;  850.78534;    1.26206;    134217728;   1073741824;         1;         4;        0;  134217728
      double;  319.08000;  850.88000;    1.26192;    402653184;   1073741824;         1;         4;        1;  134217728
      double;  531.27619;  850.04191;    1.26316;    671088640;   1073741824;         1;         4;        2;  134217728
      double;  743.82776;  850.08887;    1.26309;    939524096;   1073741824;         1;         4;        3;  134217728
      double;  959.59581;  852.97405;    1.25882;   1207959552;   1073741824;         1;         4;        4;  134217728
      double; 1185.04562;  861.85136;    1.24585;   1476395008;   1073741824;         1;         4;        5;  134217728
      double; 1396.10517;  859.14165;    1.24978;   1744830464;   1073741824;         1;         4;        6;  134217728
      double; 1608.99732;  858.13190;    1.25125;   2013265920;   1073741824;         1;         4;        7;  134217728
      double; 1808.78049;  851.19082;    1.26146;   2281701376;   1073741824;         1;         4;        8;  134217728
      double; 1947.21097;  819.87830;    1.30964;   2550136832;   1073741824;         1;         4;        9;  134217728
      double; 2140.12778;  815.28677;    1.31701;   2818572288;   1073741824;         1;         4;       10;  134217728
      double; 2282.64111;  793.96213;    1.35238;   3087007744;   1073741824;         1;         4;       11;  134217728
      double; 2450.16182;  784.05178;    1.36948;   3355443200;   1073741824;         1;         4;       12;  134217728
      double; 2560.27528;  758.60008;    1.41543;   3623878656;   1073741824;         1;         4;       13;  134217728
      double; 2640.29945;  728.35847;    1.47419;   3892314112;   1073741824;         1;         4;       14;  134217728
      double; 2713.44585;  700.24409;    1.53338;   4160749568;   1073741824;         1;         4;       15;  134217728
      double; 2750.82615;  666.86695;    1.61013;   4429185024;   1073741824;         1;         4;       16;  134217728
      double; 2958.28738;  482.98569;    2.22313;   6576668672;   1073741824;         1;         4;       24;  134217728
      double; 3046.57810;  374.96346;    2.86359;   8724152320;   1073741824;         1;         4;       32;  134217728
      double; 3137.32944;  309.85970;    3.46525;  10871635968;   1073741824;         1;         4;       40;  134217728
      double; 3192.57764;  263.30537;    4.07793;  13019119616;   1073741824;         1;         4;       48;  134217728
      double; 3221.56011;  228.07505;    4.70784;  15166603264;   1073741824;         1;         4;       56;  134217728
      double; 3248.87694;  201.48074;    5.32925;  17314086912;   1073741824;         1;         4;       64;  134217728
      double; 3347.61090;  104.20579;   10.30405;  34493956096;   1073741824;         1;         4;      128;  134217728
      double; 3376.70493;   70.16530;   15.30303;  51673825280;   1073741824;         1;         4;      192;  134217728
      double; 3385.65569;   52.79775;   20.33689;  68853694464;   1073741824;         1;         4;      256;  134217728
      double; 3409.89019;   26.61378;   40.34534; 137573171200;   1073741824;         1;         4;      512;  134217728
      double;   89.99912;  719.99298;    1.49132;    134217728;   1073741824;         1;         8;        0;  134217728
      double;  269.73963;  719.30568;    1.49275;    402653184;   1073741824;         1;         8;        1;  134217728
      double;  449.67058;  719.47293;    1.49240;    671088640;   1073741824;         1;         8;        2;  134217728
      double;  628.79071;  718.61795;    1.49418;    939524096;   1073741824;         1;         8;        3;  134217728
      double;  809.73736;  719.76654;    1.49179;   1207959552;   1073741824;         1;         8;        4;  134217728
      double;  989.35217;  719.52885;    1.49228;   1476395008;   1073741824;         1;         8;        5;  134217728
      double; 1329.07141;  817.89010;    1.31282;   1744830464;   1073741824;         1;         8;        6;  134217728
      double; 1416.93316;  755.69769;    1.42086;   2013265920;   1073741824;         1;         8;        7;  134217728
      double; 1528.26432;  719.18321;    1.49300;   2281701376;   1073741824;         1;         8;        8;  134217728
      double; 1674.06157;  704.86803;    1.52332;   2550136832;   1073741824;         1;         8;        9;  134217728
      double; 1880.32780;  716.31535;    1.49898;   2818572288;   1073741824;         1;         8;       10;  134217728
      double; 2072.07900;  720.72313;    1.48981;   3087007744;   1073741824;         1;         8;       11;  134217728
      double; 2099.27831;  671.76906;    1.59838;   3355443200;   1073741824;         1;         8;       12;  134217728
      double; 2181.74091;  646.44175;    1.66100;   3623878656;   1073741824;         1;         8;       13;  134217728
      double; 2331.16252;  643.07932;    1.66969;   3892314112;   1073741824;         1;         8;       14;  134217728
      double; 2505.05805;  646.46659;    1.66094;   4160749568;   1073741824;         1;         8;       15;  134217728
      double; 2528.42750;  612.95212;    1.75175;   4429185024;   1073741824;         1;         8;       16;  134217728
      double; 2894.03207;  472.49503;    2.27249;   6576668672;   1073741824;         1;         8;       24;  134217728
      double; 3030.82718;  373.02488;    2.87847;   8724152320;   1073741824;         1;         8;       32;  134217728
      double; 3092.21444;  305.40389;    3.51581;  10871635968;   1073741824;         1;         8;       40;  134217728
      double; 3158.48802;  260.49386;    4.12195;  13019119616;   1073741824;         1;         8;       48;  134217728
      double; 3192.42641;  226.01249;    4.75081;  15166603264;   1073741824;         1;         8;       56;  134217728
      double; 3219.44241;  199.65534;    5.37798;  17314086912;   1073741824;         1;         8;       64;  134217728
      double; 3336.66763;  103.86514;   10.33785;  34493956096;   1073741824;         1;         8;      128;  134217728
      double; 3364.44996;   69.91065;   15.35877;  51673825280;   1073741824;         1;         8;      192;  134217728
      double; 3379.82891;   52.70688;   20.37195;  68853694464;   1073741824;         1;         8;      256;  134217728
      double; 3421.98751;   26.70820;   40.20271; 137573171200;   1073741824;         1;         8;      512;  134217728
      double;   89.93506;  719.48044;    1.49239;    134217728;   1073741824;         4;         4;        0;  134217728
      double;  269.51787;  718.71433;    1.49398;    402653184;   1073741824;         4;         4;        1;  134217728
      double;  448.87611;  718.20178;    1.49504;    671088640;   1073741824;         4;         4;        2;  134217728
      double;  616.69200;  704.79086;    1.52349;    939524096;   1073741824;         4;         4;        3;  134217728
      double;  807.57025;  717.84022;    1.49580;   1207959552;   1073741824;         4;         4;        4;  134217728
      double;  985.82961;  716.96699;    1.49762;   1476395008;   1073741824;         4;         4;        5;  134217728
      double; 1169.69950;  719.81508;    1.49169;   1744830464;   1073741824;         4;         4;        6;  134217728
      double; 1348.41958;  719.15711;    1.49306;   2013265920;   1073741824;         4;         4;        7;  134217728
      double; 1534.91824;  722.31446;    1.48653;   2281701376;   1073741824;         4;         4;        8;  134217728
      double; 1662.69283;  700.08119;    1.53374;   2550136832;   1073741824;         4;         4;        9;  134217728
      double; 1869.12141;  712.04625;    1.50797;   2818572288;   1073741824;         4;         4;       10;  134217728
      double; 2062.92319;  717.53850;    1.49642;   3087007744;   1073741824;         4;         4;       11;  134217728
      double; 2244.78749;  718.33200;    1.49477;   3355443200;   1073741824;         4;         4;       12;  134217728
      double; 2626.17716;  778.12657;    1.37991;   3623878656;   1073741824;         4;         4;       13;  134217728
      double; 2706.80051;  746.70359;    1.43798;   3892314112;   1073741824;         4;         4;       14;  134217728
      double; 2801.35464;  722.93023;    1.48526;   4160749568;   1073741824;         4;         4;       15;  134217728
      double; 2750.41518;  666.76732;    1.61037;   4429185024;   1073741824;         4;         4;       16;  134217728
      double; 2925.11470;  477.56975;    2.24835;   6576668672;   1073741824;         4;         4;       24;  134217728
      double; 2978.49820;  366.58439;    2.92904;   8724152320;   1073741824;         4;         4;       32;  134217728
      double; 3101.83670;  306.35424;    3.50490;  10871635968;   1073741824;         4;         4;       40;  134217728
      double; 3167.27498;  261.21856;    4.11051;  13019119616;   1073741824;         4;         4;       48;  134217728
      double; 3188.06987;  225.70406;    4.75730;  15166603264;   1073741824;         4;         4;       56;  134217728
      double; 3217.97712;  199.56447;    5.38043;  17314086912;   1073741824;         4;         4;       64;  134217728
