      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
         double;  674.05683; 1078.49093;    1.99119;   1342177280;   2147483648;         1;        16;        2;  268435456
         double;  943.98299; 1078.83770;    1.99055;   1879048192;   2147483648;         1;        16;        3;  268435456
         double; 1212.13351; 1077.45201;    1.99311;   2415919104;   2147483648;         1;        16;        4;  268435456
         double; 1485.19256; 1080.14004;    1.98815;   2952790016;   2147483648;         1;        16;        5;  268435456
         double; 1752.40696; 1078.40429;    1.99135;   3489660928;   2147483648;         1;        16;        6;  268435456
         double; 2030.65438; 1083.01567;    1.98287;   4026531840;   2147483648;         1;        16;        7;  268435456
         double; 2294.18983; 1079.61874;    1.98911;   4563402752;   2147483648;         1;        16;        8;  268435456
         double; 2549.94168; 1073.65965;    2.00015;   5100273664;   2147483648;         1;        16;        9;  268435456
         double; 2817.68049; 1073.40209;    2.00063;   5637144576;   2147483648;         1;        16;       10;  268435456
         double; 3079.62753; 1071.17479;    2.00479;   6174015488;   2147483648;         1;        16;       11;  268435456
         double; 3356.26040; 1074.00333;    1.99951;   6710886400;   2147483648;         1;        16;       12;  268435456
         double; 3618.68052; 1072.20164;    2.00287;   7247757312;   2147483648;         1;        16;       13;  268435456
         double; 3870.65194; 1067.76605;    2.01119;   7784628224;   2147483648;         1;        16;       14;  268435456
         double; 4132.00545; 1066.32399;    2.01391;   8321499136;   2147483648;         1;        16;       15;  268435456
         double; 4406.63862; 1068.27603;    2.01023;   8858370048;   2147483648;         1;        16;       16;  268435456
         double; 6526.56759; 1065.56206;    2.01535;  13153337344;   2147483648;         1;        16;       24;  268435456
         double; 8639.17263; 1063.28278;    2.01967;  17448304640;   2147483648;         1;        16;       32;  268435456
         double; 9344.42071;  922.90575;    2.32687;  21743271936;   2147483648;         1;        16;       40;  268435456
         double;10552.43113;  870.30360;    2.46751;  26038239232;   2147483648;         1;        16;       48;  268435456
         double;10337.14190;  731.83305;    2.93439;  30333206528;   2147483648;         1;        16;       56;  268435456
         double;10668.77749;  661.62961;    3.24575;  34628173824;   2147483648;         1;        16;       64;  268435456
         double;11088.77643;  345.17592;    6.22142;  68987912192;   2147483648;         1;        16;      128;  268435456
         double;11155.01463;  231.79251;    9.26468; 103347650560;   2147483648;         1;        16;      192;  268435456
         double;11233.16935;  175.17613;   12.25900; 137707388928;   2147483648;         1;        16;      256;  268435456
         double;11335.32462;   88.47083;   24.27335; 275146342400;   2147483648;         1;        16;      512;  268435456
         double;  137.95968; 1103.67743;    1.94575;    268435456;   2147483648;         4;         2;        0;  268435456
         double;  412.79282; 1100.78084;    1.95087;    805306368;   2147483648;         4;         2;        1;  268435456
         double;  688.21381; 1101.14210;    1.95023;   1342177280;   2147483648;         4;         2;        2;  268435456
         double;  962.15742; 1099.60847;    1.95295;   1879048192;   2147483648;         4;         2;        3;  268435456
         double; 1237.56649; 1100.05911;    1.95215;   2415919104;   2147483648;         4;         2;        4;  268435456
         double; 1499.43227; 1090.49620;    1.96927;   2952790016;   2147483648;         4;         2;        5;  268435456
         double; 1782.19142; 1096.73318;    1.95807;   3489660928;   2147483648;         4;         2;        6;  268435456
         double; 2046.84127; 1091.64868;    1.96719;   4026531840;   2147483648;         4;         2;        7;  268435456
         double; 2322.58708; 1092.98215;    1.96479;   4563402752;   2147483648;         4;         2;        8;  268435456
         double; 2614.14014; 1100.69058;    1.95103;   5100273664;   2147483648;         4;         2;        9;  268435456
