   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  114.49924;  915.99394;    2.34443;    268435456;   2147483648;         1;         8;        0;  268435456
      double;  330.11800;  880.31467;    2.43945;    805306368;   2147483648;         1;         8;        1;  268435456
      double;  550.55622;  880.88995;    2.43786;   1342177280;   2147483648;         1;         8;        2;  268435456
      double;  802.34859;  916.96982;    2.34193;   1879048192;   2147483648;         1;         8;        3;  268435456
      double; 1031.10976;  916.54201;    2.34303;   2415919104;   2147483648;         1;         8;        4;  268435456
      double; 1212.91819;  882.12232;    2.43445;   2952790016;   2147483648;         1;         8;        5;  268435456
      double; 1431.74035;  881.07099;    2.43736;   3489660928;   2147483648;         1;         8;        6;  268435456
      double; 1649.61428;  879.79428;    2.44089;   4026531840;   2147483648;         1;         8;        7;  268435456
      double; 1867.01122;  878.59351;    2.44423;   4563402752;   2147483648;         1;         8;        8;  268435456
      double; 2076.51405;  874.32171;    2.45617;   5100273664;   2147483648;         1;         8;        9;  268435456
      double; 2273.19163;  865.97776;    2.47984;   5637144576;   2147483648;         1;         8;       10;  268435456
      double; 2454.26796;  853.65842;    2.51562;   6174015488;   2147483648;         1;         8;       11;  268435456
      double; 2567.58200;  821.62624;    2.61370;   6710886400;   2147483648;         1;         8;       12;  268435456
      double; 2728.22757;  808.36372;    2.65658;   7247757312;   2147483648;         1;         8;       13;  268435456
      double; 2862.10101;  789.54511;    2.71990;   7784628224;   2147483648;         1;         8;       14;  268435456
      double; 3057.14487;  788.94061;    2.72198;   8321499136;   2147483648;         1;         8;       15;  268435456
      double; 3006.53894;  728.85792;    2.94637;   8858370048;   2147483648;         1;         8;       16;  268435456
      double; 3280.39829;  535.57523;    4.00968;  13153337344;   2147483648;         1;         8;       24;  268435456
      double; 3324.15143;  409.12633;    5.24895;  17448304640;   2147483648;         1;         8;       32;  268435456
      double; 3349.33950;  330.79896;    6.49181;  21743271936;   2147483648;         1;         8;       40;  268435456
      double; 3348.64022;  276.17651;    7.77576;  26038239232;   2147483648;         1;         8;       48;  268435456
      double; 3338.90460;  236.38263;    9.08478;  30333206528;   2147483648;         1;         8;       56;  268435456
      double; 3346.27123;  207.52070;   10.34829;  34628173824;   2147483648;         1;         8;       64;  268435456
      double; 3399.10642;  105.80876;   20.29590;  68987912192;   2147483648;         1;         8;      128;  268435456
      double; 3414.56288;   70.95196;   30.26673; 103347650560;   2147483648;         1;         8;      192;  268435456
      double; 3426.51998;   53.43501;   40.18870; 137707388928;   2147483648;         1;         8;      256;  268435456
      double; 3433.55046;   26.79844;   80.13464; 275146342400;   2147483648;         1;         8;      512;  268435456
      double;  106.07741;  848.61928;    2.53056;    268435456;   2147483648;         4;         8;        0;  268435456
      double;  307.68040;  820.48106;    2.61735;    805306368;   2147483648;         4;         8;        1;  268435456
      double;  511.52994;  818.44791;    2.62385;   1342177280;   2147483648;         4;         8;        2;  268435456
      double;  719.94956;  822.79950;    2.60997;   1879048192;   2147483648;         4;         8;        3;  268435456
      double;  920.72578;  818.42292;    2.62393;   2415919104;   2147483648;         4;         8;        4;  268435456
      double; 1133.90818;  824.66050;    2.60408;   2952790016;   2147483648;         4;         8;        5;  268435456
      double; 1383.29465;  851.25825;    2.52272;   3489660928;   2147483648;         4;         8;        6;  268435456
      double; 1543.12218;  822.99850;    2.60934;   4026531840;   2147483648;         4;         8;        7;  268435456
      double; 1745.47364;  821.39936;    2.61442;   4563402752;   2147483648;         4;         8;        8;  268435456
      double; 2052.25299;  864.10652;    2.48521;   5100273664;   2147483648;         4;         8;        9;  268435456
      double; 2265.65874;  863.10809;    2.48808;   5637144576;   2147483648;         4;         8;       10;  268435456
      double; 2347.98087;  816.68900;    2.62950;   6174015488;   2147483648;         4;         8;       11;  268435456
      double; 2649.63785;  847.88411;    2.53276;   6710886400;   2147483648;         4;         8;       12;  268435456
      double; 2770.13116;  820.77960;    2.61639;   7247757312;   2147483648;         4;         8;       13;  268435456
      double; 2909.79755;  802.70277;    2.67532;   7784628224;   2147483648;         4;         8;       14;  268435456
      double; 2986.15149;  770.61974;    2.78670;   8321499136;   2147483648;         4;         8;       15;  268435456
      double; 3011.10507;  729.96487;    2.94190;   8858370048;   2147483648;         4;         8;       16;  268435456
      double; 3147.72764;  513.91472;    4.17868;  13153337344;   2147483648;         4;         8;       24;  268435456
      double; 3214.77342;  395.66442;    5.42754;  17448304640;   2147483648;         4;         8;       32;  268435456
      double; 3263.05880;  322.27741;    6.66346;  21743271936;   2147483648;         4;         8;       40;  268435456
      double; 3329.57500;  274.60412;    7.82029;  26038239232;   2147483648;         4;         8;       48;  268435456
      double; 3321.88731;  235.17786;    9.13132;  30333206528;   2147483648;         4;         8;       56;  268435456
      double; 3331.88093;  206.62827;   10.39298;  34628173824;   2147483648;         4;         8;       64;  268435456
      double; 3388.75979;  105.48669;   20.35786;  68987912192;   2147483648;         4;         8;      128;  268435456
      double; 3405.41973;   70.76197;   30.34799; 103347650560;   2147483648;         4;         8;      192;  268435456
      double; 3416.93687;   53.28557;   40.30141; 137707388928;   2147483648;         4;         8;      256;  268435456
      double; 3437.03121;   26.82561;   80.05349; 275146342400;   2147483648;         4;         8;      512;  268435456
 Ac<3, d, d>;  111.57767;  892.62135;    2.40582;    268435456;   2147483648;         1;         8;        0;  268435456
 Ac<3, d, d>;  323.93425;  863.82468;    2.48602;    805306368;   2147483648;         1;         8;        1;  268435456
 Ac<3, d, d>;  538.28076;  861.24922;    2.49345;   1342177280;   2147483648;         1;         8;        2;  268435456
 Ac<3, d, d>;  757.06069;  865.21222;    2.48203;   1879048192;   2147483648;         1;         8;        3;  268435456
 Ac<3, d, d>;  968.39156;  860.79250;    2.49478;   2415919104;   2147483648;         1;         8;        4;  268435456
 Ac<3, d, d>; 1189.12926;  864.82128;    2.48315;   2952790016;   2147483648;         1;         8;        5;  268435456
 Ac<3, d, d>; 1453.49368;  894.45765;    2.40088;   3489660928;   2147483648;         1;         8;        6;  268435456
 Ac<3, d, d>; 1610.94581;  859.17110;    2.49948;   4026531840;   2147483648;         1;         8;        7;  268435456
 Ac<3, d, d>; 1831.52303;  861.89319;    2.49159;   4563402752;   2147483648;         1;         8;        8;  268435456
 Ac<3, d, d>; 2017.04336;  849.28141;    2.52859;   5100273664;   2147483648;         1;         8;        9;  268435456
 Ac<3, d, d>; 2226.75182;  848.28641;    2.53155;   5637144576;   2147483648;         1;         8;       10;  268435456
 Ac<3, d, d>; 2400.24761;  834.86874;    2.57224;   6174015488;   2147483648;         1;         8;       11;  268435456
 Ac<3, d, d>; 2571.61301;  822.91616;    2.60960;   6710886400;   2147483648;         1;         8;       12;  268435456
 Ac<3, d, d>; 2759.04916;  817.49605;    2.62690;   7247757312;   2147483648;         1;         8;       13;  268435456
 Ac<3, d, d>; 2882.58291;  795.19528;    2.70057;   7784628224;   2147483648;         1;         8;       14;  268435456
 Ac<3, d, d>; 2998.30091;  773.75507;    2.77540;   8321499136;   2147483648;         1;         8;       15;  268435456
 Ac<3, d, d>; 3014.11327;  730.69412;    2.93896;   8858370048;   2147483648;         1;         8;       16;  268435456
 Ac<3, d, d>; 3224.44287;  526.43965;    4.07926;  13153337344;   2147483648;         1;         8;       24;  268435456
 Ac<3, d, d>; 3222.80497;  396.65292;    5.41401;  17448304640;   2147483648;         1;         8;       32;  268435456
 Ac<3, d, d>; 3266.47223;  322.61454;    6.65650;  21743271936;   2147483648;         1;         8;       40;  268435456
 Ac<3, d, d>; 3264.02282;  269.19776;    7.97735;  26038239232;   2147483648;         1;         8;       48;  268435456
 Ac<3, d, d>; 3357.39125;  237.69142;    9.03475;  30333206528;   2147483648;         1;         8;       56;  268435456
 Ac<3, d, d>; 3370.22472;  209.00618;   10.27474;  34628173824;   2147483648;         1;         8;       64;  268435456
 Ac<3, d, d>; 3412.37894;  106.22191;   20.21696;  68987912192;   2147483648;         1;         8;      128;  268435456
 Ac<3, d, d>; 3412.21130;   70.90309;   30.28759; 103347650560;   2147483648;         1;         8;      192;  268435456
 Ac<3, d, d>; 3429.65885;   53.48396;   40.15192; 137707388928;   2147483648;         1;         8;      256;  268435456
