   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  115.28157;  922.25259;    2.32852;    268435456;   2147483648;         1;         8;        0;  268435456
      double;  346.87157;  924.99085;    2.32163;    805306368;   2147483648;         1;         8;        1;  268435456
      double;  578.12421;  924.99874;    2.32161;   1342177280;   2147483648;         1;         8;        2;  268435456
      double;  810.31073;  926.06941;    2.31892;   1879048192;   2147483648;         1;         8;        3;  268435456
      double; 1041.40997;  925.69775;    2.31985;   2415919104;   2147483648;         1;         8;        4;  268435456
      double; 1199.02274;  872.01654;    2.46266;   2952790016;   2147483648;         1;         8;        5;  268435456
      double; 1415.45482;  871.04912;    2.46540;   3489660928;   2147483648;         1;         8;        6;  268435456
      double; 1695.89801;  904.47894;    2.37428;   4026531840;   2147483648;         1;         8;        7;  268435456
      double; 1848.29022;  869.78364;    2.46899;   4563402752;   2147483648;         1;         8;        8;  268435456
      double; 2052.89070;  864.37503;    2.48444;   5100273664;   2147483648;         1;         8;        9;  268435456
      double; 2333.74309;  889.04499;    2.41549;   5637144576;   2147483648;         1;         8;       10;  268435456
      double; 2429.92835;  845.19247;    2.54082;   6174015488;   2147483648;         1;         8;       11;  268435456
      double; 2753.10957;  880.99506;    2.43757;   6710886400;   2147483648;         1;         8;       12;  268435456
      double; 2861.76593;  847.93065;    2.53262;   7247757312;   2147483648;         1;         8;       13;  268435456
      double; 2902.63350;  800.72648;    2.68192;   7784628224;   2147483648;         1;         8;       14;  268435456
      double; 3148.55983;  812.53157;    2.64295;   8321499136;   2147483648;         1;         8;       15;  268435456
      double; 3194.60006;  774.44850;    2.77292;   8858370048;   2147483648;         1;         8;       16;  268435456
      double; 3285.20758;  536.36042;    4.00381;  13153337344;   2147483648;         1;         8;       24;  268435456
      double; 3271.74394;  402.67618;    5.33303;  17448304640;   2147483648;         1;         8;       32;  268435456
      double; 3342.33999;  330.10765;    6.50540;  21743271936;   2147483648;         1;         8;       40;  268435456
      double; 3320.97184;  273.89458;    7.84055;  26038239232;   2147483648;         1;         8;       48;  268435456
      double; 3339.72217;  236.44051;    9.08255;  30333206528;   2147483648;         1;         8;       56;  268435456
      double; 3358.23943;  208.26291;   10.31141;  34628173824;   2147483648;         1;         8;       64;  268435456
      double; 3403.37179;  105.94153;   20.27046;  68987912192;   2147483648;         1;         8;      128;  268435456
      double; 3415.79652;   70.97759;   30.25580; 103347650560;   2147483648;         1;         8;      192;  268435456
      double; 3426.46046;   53.43408;   40.18940; 137707388928;   2147483648;         1;         8;      256;  268435456
      double; 3444.87090;   26.88680;   79.87131; 275146342400;   2147483648;         1;         8;      512;  268435456
      double;  103.89442;  831.15538;    2.58373;    268435456;   2147483648;         4;         8;        0;  268435456
      double;  312.78334;  834.08890;    2.57465;    805306368;   2147483648;         4;         8;        1;  268435456
      double;  536.99269;  859.18831;    2.49943;   1342177280;   2147483648;         4;         8;        2;  268435456
      double;  728.14196;  832.16224;    2.58061;   1879048192;   2147483648;         4;         8;        3;  268435456
      double;  941.19962;  836.62189;    2.56685;   2415919104;   2147483648;         4;         8;        4;  268435456
      double; 1146.10077;  833.52783;    2.57638;   2952790016;   2147483648;         4;         8;        5;  268435456
      double; 1353.00440;  832.61809;    2.57919;   3489660928;   2147483648;         4;         8;        6;  268435456
      double; 1559.48050;  831.72294;    2.58197;   4026531840;   2147483648;         4;         8;        7;  268435456
      double; 1768.83208;  832.39157;    2.57990;   4563402752;   2147483648;         4;         8;        8;  268435456
      double; 1972.24217;  830.41775;    2.58603;   5100273664;   2147483648;         4;         8;        9;  268435456
      double; 2178.09234;  829.74946;    2.58811;   5637144576;   2147483648;         4;         8;       10;  268435456
      double; 2472.10807;  859.86367;    2.49747;   6174015488;   2147483648;         4;         8;       11;  268435456
      double; 2588.70793;  828.38654;    2.59237;   6710886400;   2147483648;         4;         8;       12;  268435456
      double; 2799.99225;  829.62733;    2.58849;   7247757312;   2147483648;         4;         8;       13;  268435456
      double; 2917.15029;  804.73112;    2.66857;   7784628224;   2147483648;         4;         8;       14;  268435456
      double; 3009.56627;  776.66226;    2.76502;   8321499136;   2147483648;         4;         8;       15;  268435456
      double; 3140.35166;  761.29737;    2.82082;   8858370048;   2147483648;         4;         8;       16;  268435456
      double; 3161.75967;  516.20566;    4.16013;  13153337344;   2147483648;         4;         8;       24;  268435456
      double; 3287.56126;  404.62292;    5.30737;  17448304640;   2147483648;         4;         8;       32;  268435456
      double; 3315.73478;  327.47998;    6.55760;  21743271936;   2147483648;         4;         8;       40;  268435456
      double; 3296.41854;  271.86957;    7.89895;  26038239232;   2147483648;         4;         8;       48;  268435456
      double; 3357.42137;  237.69355;    9.03467;  30333206528;   2147483648;         4;         8;       56;  268435456
      double; 3343.74900;  207.36428;   10.35609;  34628173824;   2147483648;         4;         8;       64;  268435456
