   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, d>; 1393.16534;   10.83648;  396.34329; 552171732992;   4294967296;         4;         8;      256;  268435456
 Ac<3, d, d>; 1429.56925;    5.57201;  770.81089;1101927546880;   4294967296;         4;         8;      512;  268435456
 Ac<3, d, f>;  110.36550;   98.10267;   21.89016;   2415919104;   2147483648;         4;         8;        0;  268435456
 Ac<3, d, f>;  208.85651;   98.28542;   21.84946;   4563402752;   2147483648;         4;         8;        1;  268435456
 Ac<3, d, f>;  306.60935;   98.11499;   21.88742;   6710886400;   2147483648;         4;         8;        2;  268435456
 Ac<3, d, f>;  406.00455;   98.42535;   21.81840;   8858370048;   2147483648;         4;         8;        3;  268435456
 Ac<3, d, f>;  501.38526;   97.83127;   21.95089;  11005853696;   2147483648;         4;         8;        4;  268435456
 Ac<3, d, f>;  603.10324;   98.46584;   21.80943;  13153337344;   2147483648;         4;         8;        5;  268435456
 Ac<3, d, f>;  704.22697;   98.83887;   21.72712;  15300820992;   2147483648;         4;         8;        6;  268435456
 Ac<3, d, f>;  807.52043;   99.38713;   21.60726;  17448304640;   2147483648;         4;         8;        7;  268435456
 Ac<3, d, f>;  900.28154;   98.66099;   21.76629;  19595788288;   2147483648;         4;         8;        8;  268435456
 Ac<3, d, f>; 1006.95257;   99.45211;   21.59314;  21743271936;   2147483648;         4;         8;        9;  268435456
 Ac<3, d, f>; 1108.08216;   99.60289;   21.56045;  23890755584;   2147483648;         4;         8;       10;  268435456
 Ac<3, d, f>; 1207.77827;   99.61058;   21.55879;  26038239232;   2147483648;         4;         8;       11;  268435456
 Ac<3, d, f>; 1307.02133;   99.58258;   21.56485;  28185722880;   2147483648;         4;         8;       12;  268435456
 Ac<3, d, f>; 1368.43050;   96.88004;   22.16642;  30333206528;   2147483648;         4;         8;       13;  268435456
 Ac<3, d, f>; 1385.05722;   91.57403;   23.45079;  32480690176;   2147483648;         4;         8;       14;  268435456
 Ac<3, d, f>; 1394.80562;   86.49957;   24.82652;  34628173824;   2147483648;         4;         8;       15;  268435456
 Ac<3, d, f>; 1404.09570;   81.99099;   26.19170;  36775657472;   2147483648;         4;         8;       16;  268435456
 Ac<3, d, f>; 1440.11406;   57.31797;   37.46615;  53955526656;   2147483648;         4;         8;       24;  268435456
 Ac<3, d, f>; 1456.00864;   43.95498;   48.85644;  71135395840;   2147483648;         4;         8;       32;  268435456
 Ac<3, d, f>; 1469.66828;   35.73661;   60.09197;  88315265024;   2147483648;         4;         8;       40;  268435456
 Ac<3, d, f>; 1480.52570;   30.13793;   71.25519; 105495134208;   2147483648;         4;         8;       48;  268435456
 Ac<3, d, f>; 1486.08596;   26.01463;   82.54906; 122675003392;   2147483648;         4;         8;       56;  268435456
 Ac<3, d, f>; 1491.24410;   22.89818;   93.78402; 139854872576;   2147483648;         4;         8;       64;  268435456
 Ac<3, d, f>; 1509.03328;   11.68661;  183.75594; 277293826048;   2147483648;         4;         8;      128;  268435456
 Ac<3, d, f>; 1515.19505;    7.84567;  273.71577; 414732779520;   2147483648;         4;         8;      192;  268435456
 Ac<3, d, f>; 1517.90741;    5.90338;  363.77168; 552171732992;   2147483648;         4;         8;      256;  268435456
 Ac<3, d, f>; 1521.93736;    2.96602;  724.02950;1101927546880;   2147483648;         4;         8;      512;  268435456
       float;  110.20935;   97.96387;   21.92118;   2415919104;   2147483648;         4;         8;        0;  268435456
       float;  207.83019;   97.80244;   21.95736;   4563402752;   2147483648;         4;         8;        1;  268435456
       float;  305.02414;   97.60772;   22.00117;   6710886400;   2147483648;         4;         8;        2;  268435456
       float;  405.52580;   98.30928;   21.84416;   8858370048;   2147483648;         4;         8;        3;  268435456
       float;  502.62767;   98.07369;   21.89663;  11005853696;   2147483648;         4;         8;        4;  268435456
       float;  597.88359;   97.61365;   21.99983;  13153337344;   2147483648;         4;         8;        5;  268435456
       float;  696.78386;   97.79423;   21.95921;  15300820992;   2147483648;         4;         8;        6;  268435456
       float;  796.57754;   98.04031;   21.90409;  17448304640;   2147483648;         4;         8;        7;  268435456
       float;  888.37891;   97.35659;   22.05792;  19595788288;   2147483648;         4;         8;        8;  268435456
       float;  991.62074;   97.93785;   21.92700;  21743271936;   2147483648;         4;         8;        9;  268435456
       float; 1092.80746;   98.22988;   21.86182;  23890755584;   2147483648;         4;         8;       10;  268435456
       float; 1196.13428;   98.65025;   21.76866;  26038239232;   2147483648;         4;         8;       11;  268435456
       float; 1294.79518;   98.65106;   21.76848;  28185722880;   2147483648;         4;         8;       12;  268435456
       float; 1388.74821;   98.31846;   21.84212;  30333206528;   2147483648;         4;         8;       13;  268435456
       float; 1492.45758;   98.67488;   21.76323;  32480690176;   2147483648;         4;         8;       14;  268435456
       float; 1588.33402;   98.50133;   21.80157;  34628173824;   2147483648;         4;         8;       15;  268435456
       float; 1683.98600;   98.33495;   21.83846;  36775657472;   2147483648;         4;         8;       16;  268435456
       float; 2468.30030;   98.24081;   21.85938;  53955526656;   2147483648;         4;         8;       24;  268435456
       float; 2602.86828;   78.57716;   27.32962;  71135395840;   2147483648;         4;         8;       32;  268435456
       float; 2615.34359;   63.59498;   33.76813;  88315265024;   2147483648;         4;         8;       40;  268435456
       float; 2649.44379;   53.93270;   39.81784; 105495134208;   2147483648;         4;         8;       48;  268435456
       float; 2663.31871;   46.62265;   46.06095; 122675003392;   2147483648;         4;         8;       56;  268435456
       float; 2684.07873;   41.21426;   52.10535; 139854872576;   2147483648;         4;         8;       64;  268435456
       float; 2732.18289;   21.15921;  101.49168; 277293826048;   2147483648;         4;         8;      128;  268435456
       float; 2776.03501;   14.37429;  149.39753; 414732779520;   2147483648;         4;         8;      192;  268435456
       float; 2790.92078;   10.85433;  197.84572; 552171732992;   2147483648;         4;         8;      256;  268435456
       float; 2860.02344;    5.57374;  385.28619;1101927546880;   2147483648;         4;         8;      512;  268435456
 Ac<3, f, f>;  110.44860;   98.17653;   21.87370;   2415919104;   2147483648;         4;         8;        0;  268435456
 Ac<3, f, f>;  207.38964;   97.59513;   22.00400;   4563402752;   2147483648;         4;         8;        1;  268435456
