   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double;  115.23644;  921.89153;    2.32943;    268435456;   2147483648;         1;         8;        0;  268435456
      double;  346.85347;  924.94260;    2.32175;    805306368;   2147483648;         1;         8;        1;  268435456
      double;  577.96217;  924.73948;    2.32226;   1342177280;   2147483648;         1;         8;        2;  268435456
      double;  809.50641;  925.15018;    2.32123;   1879048192;   2147483648;         1;         8;        3;  268435456
      double;  981.18228;  872.16203;    2.46225;   2415919104;   2147483648;         1;         8;        4;  268435456
      double; 1206.79464;  877.66883;    2.44680;   2952790016;   2147483648;         1;         8;        5;  268435456
      double; 1473.32784;  906.66328;    2.36856;   3489660928;   2147483648;         1;         8;        6;  268435456
      double; 1693.75362;  903.33526;    2.37728;   4026531840;   2147483648;         1;         8;        7;  268435456
      double; 1852.86205;  871.93508;    2.46289;   4563402752;   2147483648;         1;         8;        8;  268435456
      double; 2131.74722;  897.57777;    2.39253;   5100273664;   2147483648;         1;         8;        9;  268435456
      double; 2262.77037;  862.00776;    2.49126;   5637144576;   2147483648;         1;         8;       10;  268435456
      double; 2435.07499;  846.98261;    2.53545;   6174015488;   2147483648;         1;         8;       11;  268435456
      double; 2604.93622;  833.57959;    2.57622;   6710886400;   2147483648;         1;         8;       12;  268435456
      double; 2919.18468;  864.94361;    2.48280;   7247757312;   2147483648;         1;         8;       13;  268435456
      double; 3061.40937;  844.52672;    2.54282;   7784628224;   2147483648;         1;         8;       14;  268435456
      double; 3026.36623;  780.99774;    2.74967;   8321499136;   2147483648;         1;         8;       15;  268435456
      double; 3052.71140;  740.05125;    2.90180;   8858370048;   2147483648;         1;         8;       16;  268435456
      double; 3308.35577;  540.13972;    3.97579;  13153337344;   2147483648;         1;         8;       24;  268435456
      double; 3273.61957;  402.90702;    5.32997;  17448304640;   2147483648;         1;         8;       32;  268435456
      double; 3365.39385;  332.38458;    6.46084;  21743271936;   2147483648;         1;         8;       40;  268435456
      double; 3332.26840;  274.82626;    7.81397;  26038239232;   2147483648;         1;         8;       48;  268435456
      double; 3375.47824;  238.97191;    8.98634;  30333206528;   2147483648;         1;         8;       56;  268435456
      double; 3354.72531;  208.04498;   10.32221;  34628173824;   2147483648;         1;         8;       64;  268435456
      double; 3405.74899;  106.01553;   20.25631;  68987912192;   2147483648;         1;         8;      128;  268435456
      double; 3416.19816;   70.98594;   30.25224; 103347650560;   2147483648;         1;         8;      192;  268435456
      double; 3427.03361;   53.44302;   40.18268; 137707388928;   2147483648;         1;         8;      256;  268435456
      double; 3441.20023;   26.85815;   79.95650; 275146342400;   2147483648;         1;         8;      512;  268435456
      double;  104.06919;  832.55352;    2.57939;    268435456;   2147483648;         4;         8;        0;  268435456
      double;  324.60537;  865.61433;    2.48088;    805306368;   2147483648;         4;         8;        1;  268435456
      double;  518.76799;  830.02878;    2.58724;   1342177280;   2147483648;         4;         8;        2;  268435456
      double;  727.38795;  831.30051;    2.58328;   1879048192;   2147483648;         4;         8;        3;  268435456
      double;  986.67463;  877.04412;    2.44855;   2415919104;   2147483648;         4;         8;        4;  268435456
      double; 1142.56410;  830.95571;    2.58435;   2952790016;   2147483648;         4;         8;        5;  268435456
      double; 1348.84425;  830.05800;    2.58715;   3489660928;   2147483648;         4;         8;        6;  268435456
      double; 1556.65957;  830.21844;    2.58665;   4026531840;   2147483648;         4;         8;        7;  268435456
      double; 1765.05545;  830.61433;    2.58542;   4563402752;   2147483648;         4;         8;        8;  268435456
      double; 2037.43544;  857.86755;    2.50328;   5100273664;   2147483648;         4;         8;        9;  268435456
      double; 2181.05531;  830.87821;    2.58459;   5637144576;   2147483648;         4;         8;       10;  268435456
      double; 2501.65343;  870.14032;    2.46797;   6174015488;   2147483648;         4;         8;       11;  268435456
      double; 2588.61723;  828.35751;    2.59246;   6710886400;   2147483648;         4;         8;       12;  268435456
      double; 2802.09649;  830.25081;    2.58655;   7247757312;   2147483648;         4;         8;       13;  268435456
      double; 2926.56630;  807.32863;    2.65999;   7784628224;   2147483648;         4;         8;       14;  268435456
      double; 3009.76351;  776.71316;    2.76483;   8321499136;   2147483648;         4;         8;       15;  268435456
      double; 2988.26880;  724.42880;    2.96438;   8858370048;   2147483648;         4;         8;       16;  268435456
      double; 3160.03991;  515.92488;    4.16240;  13153337344;   2147483648;         4;         8;       24;  268435456
      double; 3231.34409;  397.70389;    5.39970;  17448304640;   2147483648;         4;         8;       32;  268435456
      double; 3270.47396;  323.00977;    6.64836;  21743271936;   2147483648;         4;         8;       40;  268435456
      double; 3345.57550;  275.92375;    7.78289;  26038239232;   2147483648;         4;         8;       48;  268435456
      double; 3325.54007;  235.43646;    9.12129;  30333206528;   2147483648;         4;         8;       56;  268435456
      double; 3369.46225;  208.95890;   10.27706;  34628173824;   2147483648;         4;         8;       64;  268435456
      double; 3395.18282;  105.68662;   20.31935;  68987912192;   2147483648;         4;         8;      128;  268435456
      double; 3410.34199;   70.86425;   30.30419; 103347650560;   2147483648;         4;         8;      192;  268435456
      double; 3418.53275;   53.31045;   40.28260; 137707388928;   2147483648;         4;         8;      256;  268435456
      double; 3438.27869;   26.83535;   80.02444; 275146342400;   2147483648;         4;         8;      512;  268435456
 Ac<3, d, d>;  108.51336;  868.10689;    2.47375;    268435456;   2147483648;         1;         8;        0;  268435456
 Ac<3, d, d>;  326.87320;  871.66186;    2.46367;    805306368;   2147483648;         1;         8;        1;  268435456
 Ac<3, d, d>;  543.57493;  869.71989;    2.46917;   1342177280;   2147483648;         1;         8;        2;  268435456
 Ac<3, d, d>;  762.11204;  870.98519;    2.46558;   1879048192;   2147483648;         1;         8;        3;  268435456
 Ac<3, d, d>;  979.26934;  870.46163;    2.46706;   2415919104;   2147483648;         1;         8;        4;  268435456
 Ac<3, d, d>; 1196.53068;  870.20413;    2.46779;   2952790016;   2147483648;         1;         8;        5;  268435456
 Ac<3, d, d>; 1411.77732;  868.78604;    2.47182;   3489660928;   2147483648;         1;         8;        6;  268435456
 Ac<3, d, d>; 1717.03377;  915.75134;    2.34505;   4026531840;   2147483648;         1;         8;        7;  268435456
 Ac<3, d, d>; 1932.33270;  909.33304;    2.36160;   4563402752;   2147483648;         1;         8;        8;  268435456
 Ac<3, d, d>; 2107.53110;  887.38152;    2.42002;   5100273664;   2147483648;         1;         8;        9;  268435456
 Ac<3, d, d>; 2345.28930;  893.44354;    2.40360;   5637144576;   2147483648;         1;         8;       10;  268435456
 Ac<3, d, d>; 2427.11520;  844.21398;    2.54377;   6174015488;   2147483648;         1;         8;       11;  268435456
 Ac<3, d, d>; 2709.61899;  867.07808;    2.47669;   6710886400;   2147483648;         1;         8;       12;  268435456
 Ac<3, d, d>; 2847.80941;  843.79538;    2.54503;   7247757312;   2147483648;         1;         8;       13;  268435456
 Ac<3, d, d>; 2903.91446;  801.07985;    2.68074;   7784628224;   2147483648;         1;         8;       14;  268435456
 Ac<3, d, d>; 2971.60093;  766.86476;    2.80034;   8321499136;   2147483648;         1;         8;       15;  268435456
 Ac<3, d, d>; 3141.36724;  761.54357;    2.81991;   8858370048;   2147483648;         1;         8;       16;  268435456
 Ac<3, d, d>; 3181.82049;  519.48090;    4.13390;  13153337344;   2147483648;         1;         8;       24;  268435456
 Ac<3, d, d>; 3243.01166;  399.13990;    5.38028;  17448304640;   2147483648;         1;         8;       32;  268435456
 Ac<3, d, d>; 3275.29648;  323.48607;    6.63857;  21743271936;   2147483648;         1;         8;       40;  268435456
 Ac<3, d, d>; 3306.11817;  272.66954;    7.87577;  26038239232;   2147483648;         1;         8;       48;  268435456
 Ac<3, d, d>; 3328.63679;  235.65570;    9.11280;  30333206528;   2147483648;         1;         8;       56;  268435456
 Ac<3, d, d>; 3346.73140;  207.54923;   10.34686;  34628173824;   2147483648;         1;         8;       64;  268435456
 Ac<3, d, d>; 3397.90927;  105.77149;   20.30305;  68987912192;   2147483648;         1;         8;      128;  268435456
 Ac<3, d, d>; 3415.05894;   70.96226;   30.26233; 103347650560;   2147483648;         1;         8;      192;  268435456
 Ac<3, d, d>; 3424.19541;   53.39876;   40.21598; 137707388928;   2147483648;         1;         8;      256;  268435456
 Ac<3, d, d>; 3444.79884;   26.88623;   79.87298; 275146342400;   2147483648;         1;         8;      512;  268435456
 Ac<3, d, d>;  107.80168;  862.41342;    2.49009;    268435456;   2147483648;         4;         8;        0;  268435456
 Ac<3, d, d>;  321.80074;  858.13530;    2.50250;    805306368;   2147483648;         4;         8;        1;  268435456
 Ac<3, d, d>;  521.79093;  834.86549;    2.57225;   1342177280;   2147483648;         4;         8;        2;  268435456
 Ac<3, d, d>;  757.19220;  865.36251;    2.48160;   1879048192;   2147483648;         4;         8;        3;  268435456
 Ac<3, d, d>;  980.15727;  871.25091;    2.46483;   2415919104;   2147483648;         4;         8;        4;  268435456
 Ac<3, d, d>; 1144.39647;  832.28835;    2.58022;   2952790016;   2147483648;         4;         8;        5;  268435456
 Ac<3, d, d>; 1361.98794;  838.14643;    2.56218;   3489660928;   2147483648;         4;         8;        6;  268435456
 Ac<3, d, d>; 1628.98043;  868.78956;    2.47181;   4026531840;   2147483648;         4;         8;        7;  268435456
 Ac<3, d, d>; 1848.80011;  870.02358;    2.46831;   4563402752;   2147483648;         4;         8;        8;  268435456
 Ac<3, d, d>; 2066.73401;  870.20379;    2.46779;   5100273664;   2147483648;         4;         8;        9;  268435456
 Ac<3, d, d>; 2277.24027;  867.52010;    2.47543;   5637144576;   2147483648;         4;         8;       10;  268435456
 Ac<3, d, d>; 2377.21070;  826.85590;    2.59717;   6174015488;   2147483648;         4;         8;       11;  268435456
 Ac<3, d, d>; 2712.17504;  867.89601;    2.47436;   6710886400;   2147483648;         4;         8;       12;  268435456
 Ac<3, d, d>; 2784.83650;  825.13674;    2.60258;   7247757312;   2147483648;         4;         8;       13;  268435456
 Ac<3, d, d>; 2956.79121;  815.66654;    2.63280;   7784628224;   2147483648;         4;         8;       14;  268435456
 Ac<3, d, d>; 3001.80068;  774.65824;    2.77217;   8321499136;   2147483648;         4;         8;       15;  268435456
 Ac<3, d, d>; 3134.49563;  759.87773;    2.82609;   8858370048;   2147483648;         4;         8;       16;  268435456
 Ac<3, d, d>; 3170.65553;  517.65805;    4.14846;  13153337344;   2147483648;         4;         8;       24;  268435456
 Ac<3, d, d>; 3232.84375;  397.88846;    5.39720;  17448304640;   2147483648;         4;         8;       32;  268435456
 Ac<3, d, d>; 3327.14705;  328.60712;    6.53511;  21743271936;   2147483648;         4;         8;       40;  268435456
 Ac<3, d, d>; 3346.73873;  276.01969;    7.78018;  26038239232;   2147483648;         4;         8;       48;  268435456
 Ac<3, d, d>; 3361.71580;  237.99758;    9.02313;  30333206528;   2147483648;         4;         8;       56;  268435456
 Ac<3, d, d>; 3377.04096;  209.42890;   10.25400;  34628173824;   2147483648;         4;         8;       64;  268435456
 Ac<3, d, d>; 3391.01456;  105.55687;   20.34433;  68987912192;   2147483648;         4;         8;      128;  268435456
 Ac<3, d, d>; 3420.29193;   71.07100;   30.21603; 103347650560;   2147483648;         4;         8;      192;  268435456
 Ac<3, d, d>; 3427.87287;   53.45611;   40.17284; 137707388928;   2147483648;         4;         8;      256;  268435456
 Ac<3, d, d>; 3439.29156;   26.84325;   80.00088; 275146342400;   2147483648;         4;         8;      512;  268435456
 Ac<3, d, f>;  229.73283;  918.93131;    1.16847;    268435456;   1073741824;         1;         8;        0;  268435456
 Ac<3, d, f>;  679.50889;  906.01185;    1.18513;    805306368;   1073741824;         1;         8;        1;  268435456
 Ac<3, d, f>; 1109.50705;  887.60564;    1.20971;   1342177280;   1073741824;         1;         8;        2;  268435456
 Ac<3, d, f>; 1591.98068;  909.70325;    1.18032;   1879048192;   1073741824;         1;         8;        3;  268435456
 Ac<3, d, f>; 2015.32314;  895.69917;    1.19878;   2415919104;   1073741824;         1;         8;        4;  268435456
